1 Cat.;2 Cat.;3 Cat.;4 Cat.;5 Cat.;6 Cat.;7 Cat.;8 Cat.;9 Cat.;10 Cat.
0.0105083333333333;0.01375;0.0449333333333333;0.029525;0.0648125;0.043975;0.101954166666667;0.0588666666666667;0.134483333333333;0.06945
0.0124541666666667;0.0153375;0.0430083333333333;0.0244625;0.0749583333333333;0.0409666666666667;0.0954333333333333;0.0589291666666667;0.130541666666667;0.0699083333333333
0.0123;0.0161208333333333;0.0420583333333333;0.0251625;0.06615;0.0366833333333333;0.1008;0.0584125;0.137366666666667;0.0713
0.0125916666666667;0.0101583333333333;0.049625;0.025975;0.0769333333333333;0.0392125;0.102279166666667;0.0601083333333333;0.136320833333333;0.064525
0.0103666666666667;0.0134375;0.0418375;0.0270291666666667;0.0745083333333333;0.036825;0.0995083333333333;0.0599;0.120508333333333;0.0695708333333333
0.0137625;0.013075;0.0453958333333333;0.0286625;0.0735083333333333;0.036375;0.0948333333333333;0.0518375;0.136633333333333;0.0648541666666667
0.0131458333333333;0.0185458333333333;0.0423541666666667;0.0266916666666667;0.078;0.0387666666666667;0.0963833333333333;0.0515458333333333;0.140558333333333;0.0684375
0.0152375;0.015425;0.0431041666666667;0.0273833333333333;0.0660166666666667;0.0368125;0.100579166666667;0.0585083333333333;0.130508333333333;0.0621041666666667
0.0121166666666667;0.0152916666666667;0.0435625;0.0273791666666667;0.0765666666666667;0.0341916666666667;0.101145833333333;0.0569583333333333;0.131675;0.0690291666666667
0.0148166666666667;0.01405;0.0457708333333333;0.0276333333333333;0.0756291666666667;0.041025;0.1013875;0.05795;0.1273125;0.0689166666666667
0.01065;0.011175;0.0498875;0.0289583333333333;0.078225;0.0401041666666667;0.0962875;0.0654666666666667;0.1316125;0.071225
0.0116583333333333;0.0141625;0.0447583333333333;0.025725;0.0682;0.0360166666666667;0.0962833333333333;0.0541208333333333;0.1337;0.071675
0.0125541666666667;0.01615;0.0379291666666667;0.0283708333333333;0.0764583333333333;0.0324125;0.0921958333333333;0.0513291666666667;0.1380625;0.0725
0.0107791666666667;0.0125416666666667;0.0529833333333333;0.0314291666666667;0.0756291666666667;0.0404208333333333;0.09825;0.0581416666666667;0.135091666666667;0.0649583333333333
0.0116708333333333;0.0149791666666667;0.0426916666666667;0.0265541666666667;0.0680875;0.0329041666666667;0.103895833333333;0.0598333333333333;0.1378375;0.0670208333333333
0.0122541666666667;0.013475;0.0477583333333333;0.0270083333333333;0.0791875;0.0328125;0.1037;0.0523291666666667;0.129804166666667;0.0700041666666667
0.0132458333333333;0.0100208333333333;0.048825;0.0264375;0.0759208333333333;0.0423291666666667;0.0989583333333333;0.0498375;0.134958333333333;0.0696333333333333
