1 Cat.;2 Cat.;3 Cat.;4 Cat.;5 Cat.;6 Cat.;7 Cat.;8 Cat.;9 Cat.;10 Cat.
-0.00733314037699162;0.463300309632071;-0.187365233729116;0.417180401142304;-0.0903144487820218;0.409194259336352;-0.171300966589043;0.423002934706527;-0.175497897742476;0.438766154409578
-0.0934051363592958;0.472560805294031;-0.175704880488186;0.495596373560333;-0.152699367928365;0.466652372493491;-0.123551387302184;0.439316567162439;-0.168294550074507;0.445255862495299
-0.168124363137979;0.409101938405;-0.137042164004279;0.493403216064214;-0.0789312945816161;0.497535792170979;-0.142132257273592;0.442010276076959;-0.211050002121295;0.450194063452636
-0.179437449805097;0.585258133779286;-0.236953347331776;0.501153273947552;-0.201042529718053;0.463690663650843;-0.15587596799051;0.425835751128933;-0.227200462114491;0.487002958096125
0.0434438007109058;0.504061261854529;-0.164725664391129;0.449980661687616;-0.141361839962379;0.500782424832204;-0.127044144496374;0.433383983296144;-0.142489849109464;0.440370948316087
-0.196332901239956;0.490739899116324;-0.223404872024546;0.416169593574562;-0.148743033222753;0.50274072253378;-0.124667890881065;0.475816422531215;-0.192833478037453;0.48910641081345
-0.133024032992036;0.323891908434146;-0.184851692250183;0.459654231420035;-0.196997455772508;0.49814162650545;-0.110662915854461;0.483281962805645;-0.216763256055295;0.437573468647145
-0.237077554184299;0.389145717323862;-0.18167390507075;0.441607203814691;-0.0955625361752781;0.484131287158728;-0.156000015575902;0.444524396860432;-0.139762692075811;0.504176992600397
-0.114107635924533;0.413173851770887;-0.252843867433983;0.443805816987235;-0.161600000535173;0.509502153318487;-0.14330363126617;0.45041239400057;-0.185834489376541;0.45044133903472
-0.198751525522994;0.464375394907875;-0.194649035008437;0.453298716205641;-0.178454614253206;0.481226232488788;-0.146117558547737;0.464429994030768;-0.163643941374419;0.450682538457664
-0.0159249489015707;0.536271310481415;-0.250925917760216;0.414438195366607;-0.157445900755188;0.469865015685994;-0.134316262231949;0.3723151146249;-0.174951648794548;0.4482439296801
-0.0154742528352356;0.431599532192406;-0.219417854085325;0.448316170963455;-0.0728742546598582;0.513971433674117;-0.108803562047233;0.459164326926015;-0.184957213826844;0.421674193807781
-0.0708770161290324;0.393061290956409;-0.0591803616348354;0.432858380642061;-0.211745754449129;0.577183225212235;-0.0964736440979721;0.477725743661218;-0.198216002055989;0.430076364881906
-0.0259428973413545;0.508225689483819;-0.296413264189922;0.408296581220473;-0.145494246648757;0.466934969563627;-0.126915466181182;0.444867459771741;-0.187476276095028;0.480826285136729
-0.113081542028344;0.476670496013283;-0.137107727349028;0.465152033585344;-0.115295550015713;0.550016914052388;-0.126290036535998;0.431102864572405;-0.205706895930586;0.475318012906527
-0.155337140662652;0.472143126483002;-0.28291305967595;0.46714238655402;-0.156829149527419;0.55402202487485;-0.154083896391046;0.46925304952058;-0.173250568799463;0.453652137547961
-0.0612579557845281;0.568822214975548;-0.180645312342002;0.454863274258443;-0.154991637395747;0.442222632900222;-0.134828343104429;0.506486651225098;-0.18366965640348;0.456537450669703
