2 Raters;4 Raters;6 Raters;8 Raters;10 Raters
10908.998;40904.1004333333;99692.0053333333;169345.6636;296922.296888889
12137.822;41444.128;110614.284;179101.182464286;335003.986542222
11456.5888;41695.5657333333;99691.95408;162726.171485714;270839.375728889
10643.2768;45583.1738666667;105415.39584;174161.299107143;272725.230777778
10361.008;42413.9038666667;101678.55936;243309.346371429;251690.907342222
11990.7328;40723.5018666667;93070.83;173043.647542857;279431.79712
12781.7416;42573.0389333333;94427.26368;161210.719085714;287652.749386667
10643.2768;43081.2425;90202.53456;163616.456742857;276747.4108
10303.226;54856.8346666667;111082.653106667;174543.720457143;308041.921586667
10122.6176;47676.845;108793.038773333;161210.719085714;291496.011662222
11007.92;43636.0401333333;109692.888746667;163809.681292857;304955.72068
10814.9896;43831.3483;92254.476;189584.986171429;301222.385155556
10040.0096;50785.4391666667;101334.36588;191851.3664;322152.33536
12137.4856;46851.3050666667;92897.3829866667;165776.572342857;253614.120213333
12290.5;40904.0162;111083.09476;170292.253257143;295534.181475556
10565.02;47396.0452;102028.12692;190143.454828571;278341.986026667
11221.7128;45345.9329333333;96800.4878933333;166782.810171429;301958.273351111
10908.998;40563.13;95549.5087066667;164211.265214286;355338.155591111
10062.53;46851.2149333333;97894.5664;204508.238971429;271771.99316
10643.2256;45583.3947666667;94427.21664;173043.795657143;275199.555555556
11712.8488;43831.2976;101678.682666667;191851.3664;278884.402235556
11456.128;57375.0401333333;109692.992;187941.6025;252724.8474
11712.7136;43445.7273666667;125263.22904;168740.0948;266900.310791111
11008;41567.3333333333;117689.536853333;182333.621142857;304955.14444
11456.5888;41001.9866666667;90122.5124133333;186874.036792857;283411.992666667
10090.0648;43260.952;106227.157333333;164419.6768;263379.224244444
10160.2048;46851.3050666667;107485.751653333;169656.073085714;278884.45312
13713.968;42573.0730666667;100995.00864;216258.390057143;266488.28872
10491.8816;45826.1248;102028.1904;181382.663657143;264892.567604444
10303.226;44886.6576;105415.47696;191851.3664;258143.49576
10643.2256;45583.4684;90250.048;173410.885271429;306487.040346667
13918.096;43831.3483;99071.472;172681.355642857;272725.351111111
10565.02;47396.1424;115035.80508;193608.314642857;271771.8394
10361.008;40302.6815;97613.2393333333;164007.92;278884.198697778
10565.02;42906.6849333333;91211.27776;201798.743771429;258432.486471111
10160.2048;42572.8;118790.377333333;181383.630971429;254847.425635556
14128;55261.246;98180.93868;179101.236528571;264506.590862222
11581.75;43445.8186333333;105415.31472;187405.271771429;290193.86896
11112.0256;43635.9438666667;93249.27936;184297.9828;263013.49888
10090.0576;41567.3125;90022.5;181383.570514286;255070.654
11112.202;42111.3305;105818.272173333;197271.279964286;275710.419048889
10040.0128;40022.5003;105818.022533333;182333.494914286;269036.90964
13137.47;40422.8549;93070.781;184298.0514;341853.45568
10643.2768;47121.0959;96539.9544;167316.452285714;304956.10484
12137.822;48853.8074666667;116610.79632;165537.678985714;272245.945582222
10908.998;41444.0896;101334.246173333;194807.70475;274194.311431111
11336.4656;46074.3699333333;96539.9544;162252.494285714;327522.7072
10040.0128;41967.6832;93070.7973333333;185312;291496.230115556
10250.5;42260.08;101333.946906667;169040.062857143;252562.034346667
13714.2568;44886.6576;94860.8055466667;160490.1134;301958.45512
11456.5888;42906.6078666667;107915.08992;189031.638192857;304956.20088
10815.184;44664.7804666667;97894.3573333333;187941.68125;253614.094542222
10090.0648;47120.9086333333;124644.89408;205896.946828571;303445.456555556
11007.92;57375.0401333333;91963.38688;164419.702;274193.500426667
11221.3256;46586.8591;90002.4999866667;171284.961228571;261947.5708
11112.202;47962.8266666667;91564.6416666667;184297.9828;343863.343071111
10202.824;41444.0704;92254.488;199825;267739.4112
10202.824;41567.0208333333;120486.487586667;176951.204;259953.91684
10361.008;43260.952;90122.5111066667;190143.539692857;258143.438
11007.68;48551.1758666667;97066.20804;165776.539428571;280542.497333333
14128;46328;97613.1183333333;160000;295534.660302222
11336.254;44448.808;108352.367;166269.339285714;271771.455
10908.8536;46851.3050666667;104238.075;179546.851657143;291496.667022222
11007.92;47396.2396;117147.58228;190707.034285714;266488.02628
12611.6096;40000;110150.812773333;189584.819542857;273209.49248
11221.616;41567.3541666667;98769.75292;173043.573485714;269927.757413333
10250.5;44031.9466666667;106226.986666667;194807.509192857;299047.431888889
10565.02;40422.8549;93249.31392;201134.825564286;251000.305777778
10250.48;42906.4922666667;91825.40628;160302.531114286;279431.6416
10815.2488;43260.9088;92254.44;170292.311771429;263749.408515556
10040;40202.5675;107916.40704;178660.636285714;348990.178062222
13713.968;43260.952;103479.954186667;160122.5056;287652.418631111
11848.744;61559.5835;95789.39904;168155.338107143;272245.86704
12448.628;43081.2016666667;127151.424;173043.795657143;256774.553528889
11008;40202.5783;91441.82784;187405.117257143;263379.153191111
11582;40563.1225;100009.76508;165303.950485714;250902.73104
11221.616;42737.3104;98180.982;167590.805357143;254629.296102222
10643.2256;40490.4638666667;104624.909013333;169971.57385;293490.702808889
13917.4876;40563.1;92897.35216;171973.302871429;304197.587911111
10726.546;47962.7221333333;96284.6666666667;163428.347585714;252724.84256
11336.4656;49475.5265;106227.328;185827.328985714;284001.757084444
11990.576;42413.9999666667;102028.12692;178225.114107143;268599.296444444
10423.9196;42906.6078666667;91441.79712;179998.092121429;259025.68
11007.92;48551.4001333333;95549.5676133333;163428.31825;278342.285653333
14565.5848;41967.6570666667;111557.356586667;163067.11125;268599.230702222
10361.008;40904.1004333333;110614.392;192431.800685714;284596.17928
10726.6616;49794.512;104238.075;205199.6909;291496.521386667
10564.93;42737.1289;97613.2393333333;213182.804114286;348990.861013333
10565.02;47120.815;100332.89728;197901.787057143;287652.617084444
11007.92;47395.462;98181.02532;160202.517935714;306486.941675556
11582;42260.08;100009.87092;176950.8678;258143.438
10303.226;44237.7449666667;90490.18816;179997.186864286;272245.945582222
10423.9196;47120.9086333333;113014.111;172324.83;277273.6256
10565.02;41212.8394666667;90562.767;174160.776785714;294848.218893333
10815.2488;42260.11;94860.75392;178225.475357143;290193.72784
10815.184;53677.2337666667;91825.40628;174932.14415;277273.529457778
11008;44665.2119;106641.58284;169345.530707143;281674.324764444
10022.5;47120.9086333333;96284.6;191851.3664;291495.866026667
12781.7416;43445.8642666667;119914.42752;195415.296171429;250090.00128
11112.202;43080.9158333333;107915.56032;171626.717714286;257306.92576
12448.2436;46328;98180.93868;171626.618628571;288911.325653333
12137.822;41829.1096;97336.8504;226047.451428571;252103.905404444
10160.192;51826.8048;96284.6333333333;181856.084778571;263013.6832
10202.824;45583.4684;101334.306026667;185312;273699.221928889
12290.5;43080.9566666667;97066.20804;193608.409107143;254847.468657778
10361.008;47396.0452;107916.1248;165776.490057143;269036.94328
10303.1776;45113.4625;96284.6666666667;169040.268571429;367538.17404
11456.5888;44031.6266666667;91103.54076;208022.229335714;266900.251022222
10062.53;47675.8366666667;91103.45844;203821.839285714;251210.451733333
12781.7416;44665.0886333333;111557.695146667;185312.214285714;253807.06976
10250.5;47676.5425;91692.51472;207308.144;265680.13804
11112.202;42906.6849333333;101334.36588;166269.446428571;252251.592
10643.2256;41829.1096;90903.2171866667;169040.242857143;254629.30432
11848.1608;46851.0346666667;102028.31736;160490.1022;294166.89728
12290.32;41325.9737666667;107486.027213333;190142.606185714;301222.20592
11008;45345.8624;108351.5;175325.248342857;257859.540764444
10643.2768;44237.5208333333;92729.06304;191850.7392;281673.934506667
11456.4736;40022.5;98769.2423733333;199177.828342857;299048.634084444
12448.628;46328;99692.0565866667;161691.390628571;260273.386951111
10564.93;50118.8332;97066.2454933333;160490.112;258143.53908
13323.7216;49794.3838666667;105017.050253333;164007.851428571;315310.037333333
10361.008;41001.9866666667;113014.592333333;201797.456457143;274694.29468
10815.184;42573.0730666667;90810.57024;165776.391314286;287030.342555556
11008;45345.8624;93070.7973333333;170292.282514286;309618.0412
10250.5;50449.5786666667;103109.16096;176950.915828571;266081.607111111
11582;45113.665;105415.39584;169345.583864286;282827.6072
10361.008;47676.7441666667;100661.477666667;177370.662707143;290842.140537778
10565.02;41001.9866666667;97066.3204;201797.924571429;256774.577564444
10040.0096;40040.0016;91103.56428;164419.6012;269479.87712
11456.5888;41212.8878666667;90122.5098;160090.0036;336931.524551111
10491.764;44664.5955666667;90122.50784;170292.253257143;269036.47232
11990.1056;46328.0833333333;105415.47696;160022.499421429;308041.921586667
11456.5888;47676.6433333333;111557.695146667;185311.071428571;270839.118097778
12956.8168;42413.7116666667;95085.234;166020.42175;264506.436835556
13136.98;50449.3056;100661.477666667;179547.183542857;293491.007893333
10815.184;54457.75;116611.07376;195415.495085714;260927.73264
12448.628;40010;93249.29664;171285.057421429;304954.5682
10122.598;42260.05;91324.0164666667;176127.817142857;279431.9008
10491.764;44886.3994666667;111557.695146667;182816.618214286;277273.529457778
10423.9196;40202.5729;92897.3984;166269.375;293491.160435556
11712.7136;41828.8909;115554.933333333;179998.375014286;284597.09188
11456.4736;42573.0048;106226.986666667;176950.8678;280542.497333333
13516.1396;47396.0452;95549.5676133333;164007.942857143;313655.537173333
10815.184;41567.3541666667;103856.25136;173783.444028571;285802.847204444
11007.92;42573.0730666667;111557.808;163245.211771429;287652.815537778
10160.2048;42111.2183666667;106226.901333333;171973.098828571;264125.475
10908.998;42413.9999666667;96800.56;163809.681292857;255532.2196
12290.32;40640.8106666667;99071.856;179547.349485714;312835.778555556
10643.2256;44665.2119;100009.97676;177370.711914286;254847.442844444
11712.7136;44448.514;116079.8766;168155.384521429;296923.694364444
12290.5;45826.1248;98472.7498133333;202467.356542857;263013.40672
11849.0356;40904.1124666667;100009.92384;166269.5;250090.00176
12290.32;40490.4769333333;90360.09216;168740.219121429;287030.732982222
