2 Cat.;4 Cat.;6 Cat.;8 Cat.;10 Cat.;15 Cat.;25 Cat.
0.898789543281457;0.845545509848755;0.941299859067222;0.871235294117647;0.865705686250692;0.849857181184974;0.791465254501372
0.836617405582923;0.766091115434501;0.968740182218033;0.798067872409787;0.910640074821741;0.92347436820257;0.855955934587151
0.85899382528596;0.949908543236395;0.909991036110494;0.941170760548714;0.901186752073092;0.869024931727539;0.922944900842447
0.820018088634308;0.835312457899498;0.917969900143853;0.855525254558877;0.852531707080033;0.864271680596134;0.888628621754582
0.83106960950764;0.883923994697304;0.801962633806108;0.899900808108349;0.809204218600192;0.89978683106176;0.888970831682104
0.810896420652518;0.815417102484656;0.832711507400516;0.885733016841867;0.890547654592598;0.879218894313234;0.803452280236883
0.900410369332399;0.793139293139293;0.921896268089619;0.789998674267533;0.905434621836046;0.901747194796536;0.773216251926888
0.717545583578993;0.893542826573676;0.860393370016313;0.839943079873786;0.867453053156289;0.810650205372609;0.926144334063247
0.819437443290654;0.85984818843415;0.86604051801513;0.835990393123499;0.824971481572298;0.700783261696136;0.825164133765678
0.675234598123215;0.784137081502454;0.863137283459152;0.920200426487177;0.854481358596001;0.885977112079967;0.827897799412025
0.894942455918066;0.85352568820845;0.865872837564592;0.794987794226333;0.885245271413194;0.853834864845206;0.825037230832155
0.856554422819483;0.746955753356753;0.857301638521387;0.877703504043127;0.837953360312939;0.820979027018313;0.71092027634295
0.917083333333333;0.798837503158959;0.801362649841116;0.808632449960863;0.824302671593473;0.788001555209953;0.927772264031313
0.819990954319312;0.721499356986156;0.949158604714539;0.830159863045833;0.895063532401525;0.884359386140491;0.891393426560271
0.878212974296206;0.837670283057346;0.829018893926891;0.911325945443273;0.915811799579215;0.897767541989641;0.890722707954724
0.8542734595669;0.864293507910529;0.799607187143701;0.803414001526282;0.908753266999862;0.921956958674445;0.951233220902438
0.857493606138107;0.791462606129301;0.929974194845672;0.914869568741529;0.921808989092421;0.813858644816104;0.873957848040516
0.795771756978654;0.862818825593783;0.896805829747359;0.890777682597165;0.772710636579333;0.87303808568623;0.805862902357868
0.87330220713073;0.772723692501575;0.88027960542022;0.827965718648932;0.783115516930921;0.849248435070372;0.853601877940005
0.83106960950764;0.892277156261277;0.679920896506262;0.863813955803305;0.937477051197123;0.904460591544889;0.751277071883332
0.855482933914306;0.894478386167147;0.862385678526556;0.924476932215695;0.865450376879179;0.874181001365887;0.905843196706943
0.834166666666667;0.856152734076027;0.913292458995985;0.900134301322462;0.954682091455639;0.90323492863063;0.821594343305811
0.801858612678394;0.882071744627054;0.915649232457052;0.818636584575502;0.81841466465144;0.79245386071867;0.938679291141381
