2 Cat.;4 Cat.;6 Cat.;8 Cat.;10 Cat.;15 Cat.;25 Cat.
0.496;2.574;6.1036;9.9496;15.4416;28.967;107.268
0.424;2.4764;5.76;9.86;14.812;34.6;111.0314
0.4888;2.5802;5.2392;10.2352;15.965;38.3788;89.364
0.48;2.5008;5.9328;11.5788;14.0888;33.9078;107.7678
0.498;2.5618;5.0312;9.2836;18.09;35.398;101.266
0.4784;2.7262;6.348;10.4636;17.5404;38.0856;116.0832
0.5008;2.6776;6.586;10.0256;16.644;34.513;108.024
0.4316;2.4662;5.878;9.1368;16.758;33.4636;105.662
0.4964;2.4208;5.876;11.321;15.9074;38.05;114.1616
0.4714;2.551;5.632;11.3158;13.4782;39.1332;99.9588
0.476;2.628;4.6142;10.8424;15.6458;37.7312;105.8952
0.48;2.2456;5.2394;9.2924;17.5888;34.914;91.8214
0.5;2.32;6.1984;11.7096;17.268;39.0024;95.0118
0.4988;2.2744;6.037;9.68;14.8368;31.942;110.408
0.4352;2.2848;5.3632;10.57;14.7484;38.5356;122.0164
0.482;2.5022;5.2684;10.9654;18.8734;40.4808;112.0368
0.4916;2.3576;6.6194;9.92;15.76;30.9144;104.335
0.496;2.5576;5.5358;11.5712;17.76;32.944;92.2862
0.4904;2.6352;6.3636;10.1852;16.951;43.2188;95.82
0.478;2.509;5.6928;10.668;16.2896;32.4216;101.2856
0.4784;2.47;5.5464;11.6286;18.3144;37.0122;99.54
0.4904;2.3376;6.3832;10.005;16.3808;45.7802;91.1498
0.4916;2.2642;6.2906;9.6228;18.1806;34.9872;116.776
0.491;2.5496;6.5176;9.7096;17.344;31.3916;108.972
0.476;2.4856;6.313;10.168;16.4532;31.3072;103.0048
0.4424;2.4726;5.5992;10.362;17.0524;31.7074;90.8
0.4688;2.4456;6.212;10.0312;15.736;36.4696;90.3592
0.49;2.3868;5.888;8.8958;16.842;38.1464;91.4976
0.491;2.46;5.962;9.7756;19.7828;33.585;90.9792
0.4748;2.316;6.4008;8.3274;15.2126;36.5232;89.974
0.478;2.3592;5.0816;9.5168;18.2176;32.0222;119.4344
0.4984;2.6344;6.364;10.9086;18.9616;35.9024;100.54
0.4916;2.335;6.8336;10.4128;15.845;37.8304;107.6164
0.4976;2.2564;5.152;10.4784;16.5144;37.4788;100.2924
0.4868;2.6274;5.8864;11.314;15.9822;36.022;101.5188
0.5;2.6976;5.8124;11.2382;15.4204;33.334;84.5
