2 Cat.;4 Cat.;6 Cat.;8 Cat.;10 Cat.;15 Cat.;25 Cat.
0.5012;0.2845;0.1748;0.1292;0.1183;0.0762;0.0565
0.5112;0.2941;0.1963;0.1403;0.1146;0.0736;0.0496
0.5272;0.2628;0.1812;0.1262;0.1073;0.0738;0.0504
0.5128;0.2504;0.1792;0.1355;0.1139;0.0761;0.0496
0.5364;0.2556;0.1836;0.1323;0.1139;0.0775;0.0474
0.5242;0.2556;0.1732;0.1397;0.1171;0.0863;0.0461
0.5288;0.2865;0.1714;0.1312;0.11;0.0775;0.053
0.5312;0.2631;0.1789;0.1351;0.1093;0.0821;0.0487
0.5504;0.2723;0.1701;0.1344;0.1132;0.0767;0.0499
0.5004;0.2535;0.1734;0.1397;0.1171;0.0756;0.0533
0.52;0.2676;0.1742;0.1494;0.1072;0.0766;0.0514
0.5108;0.2836;0.1819;0.1348;0.1079;0.0775;0.0507
0.536;0.2539;0.1705;0.1334;0.1085;0.075;0.0469
0.5714;0.2522;0.1969;0.1292;0.1103;0.0758;0.0504
0.52;0.2548;0.1681;0.1349;0.1072;0.0789;0.0487
0.524;0.2656;0.1774;0.1406;0.1132;0.0745;0.0443
0.52;0.2554;0.1775;0.1327;0.1139;0.0763;0.05
0.5096;0.2594;0.1681;0.14;0.1121;0.0747;0.0516
0.5154;0.2596;0.184;0.1344;0.1197;0.0818;0.0497
0.5384;0.2643;0.1822;0.1463;0.1124;0.0739;0.0523
0.5312;0.263;0.1822;0.1392;0.1074;0.0802;0.0486
0.5098;0.2575;0.1749;0.1329;0.1065;0.0791;0.0494
0.5208;0.2586;0.1798;0.1358;0.1087;0.0765;0.0492
0.5216;0.2517;0.1827;0.1378;0.1098;0.0763;0.0519
0.505;0.261;0.1792;0.1357;0.1128;0.0742;0.0508
0.5048;0.2803;0.1782;0.1456;0.1112;0.0803;0.0496
0.526;0.27;0.1762;0.1349;0.1043;0.0758;0.0503
0.516;0.2693;0.176;0.1578;0.108;0.0736;0.055
0.52;0.28;0.1782;0.1332;0.1143;0.0746;0.0466
0.522;0.2645;0.1797;0.1428;0.1053;0.0744;0.0502
0.5072;0.2566;0.1796;0.1342;0.1089;0.0777;0.0521
0.5012;0.2676;0.1703;0.1331;0.1082;0.0767;0.0516
0.5144;0.2734;0.175;0.1275;0.106;0.0762;0.049
0.5216;0.2599;0.1704;0.1441;0.1084;0.0782;0.052
0.508;0.2525;0.1837;0.1301;0.1093;0.0746;0.0484
0.5;0.2544;0.1769;0.132;0.1077;0.075;0.0455
0.507;0.2795;0.1765;0.1462;0.1148;0.0766;0.0505
0.518;0.2613;0.1735;0.1379;0.1102;0.0734;0.0478
0.5448;0.2695;0.1745;0.1356;0.1178;0.0763;0.0517
0.5336;0.2695;0.1928;0.1375;0.107;0.0771;0.0482
0.5144;0.2576;0.197;0.1306;0.1095;0.0792;0.049
0.5192;0.2554;0.1799;0.1337;0.1094;0.0735;0.0469
0.5442;0.264;0.1801;0.1452;0.1063;0.074;0.0507
0.5176;0.2654;0.1733;0.1402;0.1135;0.0703;0.0481
0.5002;0.2736;0.1915;0.1388;0.1131;0.0762;0.0538
0.5364;0.258;0.1714;0.1324;0.1033;0.0794;0.0462
0.5364;0.2692;0.1687;0.1361;0.1137;0.0826;0.0521
0.506;0.262;0.179;0.1403;0.1161;0.0721;0.0508
0.5364;0.2829;0.1946;0.1333;0.1074;0.0723;0.0525
0.5072;0.2504;0.1701;0.1311;0.1077;0.077;0.0487
0.505;0.2529;0.1788;0.139;0.1067;0.076;0.0497
0.5648;0.2636;0.1867;0.1318;0.1089;0.073;0.0474
0.5168;0.2648;0.1763;0.1404;0.1088;0.0732;0.0524
0.5084;0.2679;0.1705;0.1325;0.1094;0.0761;0.0516
0.503;0.2784;0.1735;0.1317;0.1085;0.0749;0.0456
0.5132;0.2681;0.174;0.1398;0.1047;0.0727;0.0453
0.5364;0.2928;0.1739;0.1438;0.1128;0.0758;0.0509
0.5108;0.2658;0.1773;0.1327;0.1145;0.0741;0.0479
0.5264;0.2628;0.1713;0.13;0.1074;0.0729;0.0489
0.516;0.2716;0.1743;0.1346;0.1035;0.0741;0.0498
0.5162;0.2588;0.1703;0.1343;0.1169;0.0869;0.0527
0.524;0.2592;0.1872;0.1384;0.1091;0.0694;0.0497
0.522;0.2907;0.1796;0.1294;0.1115;0.0773;0.0505
0.4992;0.2602;0.1965;0.1365;0.1151;0.0746;0.0517
0.516;0.2844;0.1771;0.1292;0.1057;0.0758;0.052
0.508;0.2621;0.1719;0.1322;0.1146;0.0778;0.0509
0.5756;0.2743;0.2032;0.1287;0.1122;0.0777;0.047
0.526;0.2718;0.1704;0.1409;0.1165;0.0761;0.0466
0.5126;0.2578;0.1904;0.1318;0.1062;0.0772;0.0517
0.507;0.2627;0.193;0.1378;0.1184;0.0795;0.0493
0.516;0.2532;0.1705;0.1297;0.1129;0.0709;0.0487
0.5006;0.2566;0.1831;0.1393;0.1197;0.0751;0.0462
0.504;0.2542;0.1696;0.128;0.1061;0.079;0.047
0.526;0.2626;0.1781;0.1406;0.1201;0.0755;0.0499
0.5364;0.2768;0.1946;0.1376;0.1104;0.0731;0.0508
0.503;0.2688;0.1702;0.1402;0.1189;0.0731;0.0509
0.542;0.2621;0.1852;0.1372;0.1178;0.0766;0.0504
0.5096;0.267;0.1795;0.138;0.1088;0.0755;0.0536
0.5312;0.2558;0.1701;0.1348;0.1116;0.0747;0.0521
0.5308;0.2773;0.1817;0.1321;0.113;0.0755;0.0483
0.5198;0.2519;0.1758;0.1349;0.1137;0.0784;0.0494
0.5308;0.256;0.1784;0.1326;0.1113;0.08;0.0564
0.5384;0.2826;0.1802;0.143;0.107;0.0769;0.0512
0.5874;0.2637;0.1773;0.1276;0.1109;0.0759;0.0564
0.5216;0.2611;0.1789;0.133;0.1065;0.0781;0.0493
0.5288;0.2504;0.1756;0.1409;0.1166;0.0741;0.0466
0.5;0.2512;0.1751;0.1288;0.1111;0.0803;0.049
0.5154;0.2665;0.1698;0.1307;0.1137;0.074;0.0521
0.52;0.2676;0.1853;0.1329;0.1176;0.0749;0.0455
0.5416;0.2542;0.1826;0.1372;0.1051;0.0727;0.0471
0.5242;0.2506;0.1747;0.1316;0.1169;0.0778;0.0518
0.516;0.2618;0.1757;0.1352;0.1118;0.0787;0.0476
0.5364;0.2525;0.1707;0.1315;0.111;0.0801;0.0525
0.5392;0.2537;0.1744;0.1326;0.1157;0.0706;0.0532
0.4988;0.2781;0.1884;0.1328;0.1053;0.0804;0.0488
0.5112;0.2532;0.1758;0.1278;0.1075;0.0818;0.0474
0.516;0.2531;0.1802;0.1472;0.1161;0.0911;0.0473
0.5016;0.2629;0.1917;0.1353;0.1064;0.0787;0.0502
0.5064;0.2722;0.1682;0.1449;0.1196;0.0746;0.0466
0.5336;0.276;0.1837;0.1299;0.1103;0.0699;0.0525
0.5004;0.2634;0.1743;0.1327;0.1195;0.0784;0.055
0.512;0.2796;0.1675;0.1408;0.1188;0.0794;0.0488
0.5874;0.2704;0.1856;0.1293;0.1016;0.0698;0.0504
0.5072;0.2607;0.1681;0.1307;0.107;0.0803;0.0453
0.5;0.2723;0.1859;0.1327;0.1241;0.0777;0.0553
0.503;0.2724;0.179;0.1325;0.1095;0.0749;0.051
0.516;0.251;0.1824;0.1429;0.108;0.0722;0.0481
0.504;0.2715;0.1717;0.1304;0.1151;0.0771;0.0471
0.5012;0.272;0.1781;0.1383;0.1183;0.0788;0.0516
0.554;0.257;0.1903;0.1349;0.1062;0.0782;0.0531
0.5364;0.2542;0.1848;0.1364;0.122;0.0721;0.0516
0.5036;0.2593;0.1874;0.1344;0.1136;0.0853;0.048
0.5168;0.2745;0.1843;0.13;0.1065;0.0825;0.0486
0.533;0.2644;0.1761;0.1389;0.1123;0.0708;0.0509
0.5084;0.2528;0.2042;0.1281;0.1137;0.08;0.0489
0.504;0.2561;0.1706;0.1336;0.1033;0.0753;0.0495
0.556;0.2783;0.1744;0.1332;0.106;0.0716;0.0482
0.516;0.265;0.1745;0.1372;0.1101;0.076;0.0487
0.5252;0.2542;0.1736;0.1322;0.1188;0.0729;0.0521
0.5312;0.2692;0.1811;0.1396;0.1085;0.0761;0.0491
0.5096;0.2641;0.1723;0.1391;0.1258;0.0788;0.0504
0.52;0.253;0.1793;0.143;0.1085;0.074;0.0542
0.522;0.2694;0.1832;0.1302;0.1127;0.0794;0.0496
0.5014;0.2528;0.1819;0.129;0.1157;0.0865;0.0478
0.514;0.2612;0.1816;0.1382;0.1123;0.0781;0.0543
0.5722;0.2606;0.1875;0.1546;0.114;0.0791;0.0527
0.5144;0.2577;0.1844;0.1512;0.1151;0.0757;0.0435
0.5286;0.2574;0.1764;0.1313;0.1121;0.0757;0.0482
0.5126;0.2681;0.1725;0.1313;0.1067;0.0761;0.0514
0.5168;0.2681;0.1699;0.1316;0.1159;0.0861;0.0501
