40 Tokens;60 Tokens;80 Tokens;100 Tokens;200 Tokens;400 Tokens;600 Tokens;800 Tokens
0.816781898177247;0.928033724781692;0.83343776106934;0.826944249824842;0.841427517929627;0.84288315270936;0.844447038074489;0.848732918026457
0.849431818181818;0.872533333333333;0.849315068493151;0.843250833772161;0.821879564058812;0.847067456267022;0.830768610615634;0.850151480692948
0.833959899749373;0.807695121059176;0.838001484432986;0.870243902439024;0.878478581086853;0.8242762879317;0.866099110823002;0.831254681508914
0.872412132883967;0.829608869877326;0.840943683409437;0.819801284624649;0.9045454259647;0.841677943166441;0.853546104970343;0.839968984298301
0.792677202315756;0.785963423831071;0.896122334674951;0.878833890069845;0.865963794659447;0.8734125;0.817696906318083;0.853235842293907
0.916719044626021;0.861680209273792;0.827264682964196;0.875603528906191;0.846305031446541;0.822408649852723;0.849234856385272;0.8306151822082
0.83962414397197;0.852047619047619;0.890620878831039;0.883271897489907;0.833437565144882;0.873940437447968;0.842277009977545;0.842529288863122
0.877880184331797;0.84978001257071;0.829534050179211;0.852979600040197;0.836178688291364;0.831350250626566;0.843494744417939;0.836272967335389
0.883771929824561;0.852846452590698;0.873793321728122;0.821810460325084;0.852390508042682;0.873975738728624;0.855024072006941;0.829588061079372
0.962962962962963;0.898614253393665;0.808453425229741;0.852757648953301;0.84018401840184;0.879350348027842;0.816398292348966;0.847104781201241
0.809263026130496;0.833981661572659;0.923206547905633;0.893215576073866;0.806516529305176;0.860841818588297;0.858500623747347;0.833209243930568
0.804365270422083;0.854172533558622;0.891853126792886;0.801638059607169;0.863449546485261;0.836473380042702;0.822295802673526;0.842092266374006
0.770562770562771;0.896953147456166;0.769619643716899;0.903514696685428;0.838170288379824;0.840333814827188;0.832225019637485;0.854533256668409
0.827473958333333;0.826458670039585;0.840943683409437;0.829910479199579;0.806516529305176;0.835822809154433;0.842843177900355;0.832045991261212
0.8840625;0.81888794165009;0.905732860520095;0.836383721222164;0.834750781842453;0.833261382335091;0.847863945938525;0.830050735088462
0.858666666666667;0.82276603633667;0.841765873015873;0.840144230769231;0.865488215488216;0.870052011702633;0.827192388090637;0.84212225989398
0.908892014377246;0.809409888357257;0.837849462365591;0.882778071567072;0.857771335571152;0.87178455138193;0.8128449671367;0.842038831144077
0.817698561601001;0.788833966138931;0.844116909016469;0.846988795518207;0.881813844669862;0.852424089314235;0.830863881436624;0.832542924289491
0.8675;0.805453805453805;0.887812121448947;0.830386837038334;0.857579384278475;0.836759567725684;0.856669056511494;0.835045118949959
0.859020497574714;0.86160331688787;0.896057347670251;0.876898061288305;0.815174647235716;0.872555592541715;0.818254417820716;0.836254542797539
0.838291380625477;0.80652380952381;0.862666823216313;0.816570124626997;0.882905403142063;0.852590114548486;0.848310965681858;0.84003400340034
0.782512626262626;0.84978001257071;0.892005208333333;0.880108173076923;0.846854504695951;0.853626893939394;0.814881551972604;0.827023786582778
0.792156862745098;0.739524637681159;0.9127700300793;0.860294117647059;0.832600041902367;0.872455131964809;0.845938897470726;0.820022222951527
0.68452380952381;0.861689814814815;0.846020377545562;0.889051796051467;0.847607609873469;0.862549642014845;0.836553114571746;0.836981351129191
0.784552845528455;0.802632857281648;0.776140350877193;0.82;0.886706369065492;0.84756649304009;0.852273537514179;0.851003088503573
0.889423848499438;0.798981087640881;0.915326219674046;0.819801284624649;0.869899045567274;0.828286082474227;0.816166156537353;0.840014003150709
0.880692640692641;0.836274301372452;0.862494611857831;0.833333333333333;0.836067564398888;0.869982924586719;0.850060834009267;0.817957468713406
0.941288178509258;0.811426714935487;0.908390768588137;0.80684094551282;0.856555357933148;0.853972602739726;0.843387735259393;0.862861558231218
0.891513147535821;0.848253968253968;0.846261055318927;0.891428571428571;0.859274355877617;0.8242762879317;0.859683766944538;0.794029846855653
0.7846875;0.963522588522589;0.78234398782344;0.925592513477774;0.896754535147392;0.864118866080156;0.838035261503211;0.821599466715867
0.916719044626021;0.905785507246377;0.850093984962406;0.859450483091787;0.836834121010561;0.862322413995538;0.828204313507643;0.857330303784276
0.846228239845261;0.847875048962006;0.870828271745236;0.8416305642117;0.839170692431562;0.826705682272909;0.83877688172043;0.840115227142974
0.860434496379197;0.811426714935487;0.895665711631801;0.816349074841204;0.883292434561966;0.833744268976057;0.828879853783211;0.848320057189543
0.800751879699248;0.871676354553307;0.831216931216931;0.823240301913288;0.803456326870961;0.849089040485178;0.811743962288653;0.840701622108099
0.817355889724311;0.919852448021462;0.781241757662077;0.852222222222222;0.838413216661767;0.818756062436633;0.82502905242217;0.860243609460657
0.867167919799499;0.880831968088895;0.79114288707312;0.770109471680152;0.836461988304094;0.838958944855387;0.80609373310053;0.850038439662231
0.925176470588235;0.744639931619061;0.867000208463623;0.860294117647059;0.84955185659411;0.851625838254429;0.873713329887294;0.864518483044856
0.848571428571429;0.883422757995958;0.858577165806081;0.923292961207653;0.819774436090226;0.864157958843516;0.865152718742016;0.837944465345829
0.800751879699248;0.928073708822372;0.908562643318741;0.849286092014807;0.840164036908304;0.797573109149135;0.837135211646813;0.850506213450292
0.892192145204193;0.828483459499502;0.831724428970829;0.887918486171761;0.873491666666667;0.844933085571635;0.830487949063622;0.847957006301209
0.889423848499438;0.80849358974359;0.803851537867787;0.843250833772161;0.801883627650154;0.804281417242861;0.847834440789961;0.839135489424855
0.735;0.805704596659931;0.862278739353978;0.833483573717949;0.836461988304094;0.806786292414328;0.848917858369985;0.831660088833314
0.792378917378917;0.889074538197345;0.832572298325723;0.866786858974359;0.830174289215073;0.850047827147064;0.847909272722466;0.857115436578085
0.891921568627451;0.856157407407407;0.916875130289764;0.818636363636364;0.846854504695951;0.875846742716124;0.82005700570057;0.850399772924237
0.762787723785166;0.828388112940958;0.725172305764411;0.822778126964173;0.853384712908284;0.853034091678996;0.802126543518797;0.866203940947161
0.765832106038292;0.799944196428571;0.83343776106934;0.875854587653573;0.829252042740415;0.8748779296875;0.836096421961766;0.845414190104379
0.800523645884471;0.774698340874811;0.793560230859648;0.892045454545455;0.870133279987997;0.833424682489702;0.831674969485318;0.833318744164332
0.873387482083134;0.87267505153684;0.854616716798833;0.868917937545388;0.855107898373552;0.865412273231294;0.868767083152535;0.854593276353276
0.740740740740741;0.784221126467116;0.873412698412698;0.83961410913476;0.79131071826724;0.837991114386913;0.840724263831937;0.832756624846664
0.90820343253031;0.806352292983309;0.774823529411765;0.9088;0.784781144781145;0.824243333505241;0.839148421217966;0.84004100230638
