1 Cat.;2 Cat.;3 Cat.;4 Cat.;5 Cat.;6 Cat.;7 Cat.;8 Cat.;9 Cat.;10 Cat.
0.0132740440227322;0.0254992626181486;0.0367749070350257;0.0531530484783581;0.0643147660951757;0.0728818438772313;0.0919098950616776;0.105371356181678;0.111984655848425;0.125680095117342
0.0117329304258457;0.0239960828293038;0.0365640599608092;0.0489597745796317;0.0613337116578073;0.0722193154879317;0.0836956122986215;0.113116423104335;0.107673071498493;0.121953287892358
0.0116334169464634;0.0247806452627323;0.037226489238162;0.0498237784531419;0.0589153749809795;0.0752937810266226;0.0835450995499354;0.106600650967166;0.111181596151107;0.130826772974346
0.0127372896982159;0.0254662515012811;0.0329617115052222;0.0565171510262207;0.0627766820243139;0.0742072171783789;0.0894533674503271;0.0991602603865318;0.117156236957901;0.128118490732459
0.0120704689551155;0.0252050127620488;0.0359768022952933;0.0515904393968501;0.0659936362095977;0.0721887206132039;0.0935275561505249;0.0930279231074495;0.114400765370456;0.123278046611113
0.0122817762882279;0.0230412282910549;0.0399593546443224;0.0485574558257896;0.0611212670010602;0.0769891813649611;0.0925021183702233;0.0999260286874955;0.113232963753704;0.12465586146183
0.0139094918172062;0.0224428674399937;0.037259383912981;0.046054832502801;0.0650871136308694;0.0725088862304127;0.0925903992102619;0.0977041767378421;0.106777967560046;0.13007960622665
0.0125352215000643;0.0278433603634964;0.0393627485348458;0.0509156427952457;0.0669264982156273;0.0767411273099768;0.085816935191389;0.0988012576259861;0.106493595795516;0.127734426469887
0.0111817445691629;0.0246493507338536;0.0359879976669253;0.0500503879109332;0.062733470977599;0.0778528573168867;0.0870903112173729;0.101471525715047;0.110608549494819;0.1303706152169
0.0124867318435754;0.0270403351721886;0.0373703549039029;0.0499496865270273;0.0646391199923326;0.0786462592940655;0.0876022279977446;0.0976892371579345;0.112658759021204;0.127613068729543
0.0107303562154827;0.0281778904453711;0.0352420043539736;0.0520884453045611;0.0589301999168972;0.0751407413517782;0.0900141469552592;0.10047852707805;0.115013074669066;0.125399916956758
0.0124629734123681;0.0243897167705167;0.0376637485629278;0.0473665412675097;0.060732397011005;0.0713127429518124;0.0868128883088523;0.103010517477788;0.102339889337698;0.123597248688735
0.0114173327301061;0.0288230300766009;0.036590483715315;0.0521116747713387;0.0663424632265669;0.0733853434565184;0.0882011143575585;0.104330012300362;0.109871138778046;0.131326705916306
0.0120129743139873;0.0284918664252561;0.0347946856170572;0.0512956236798168;0.063052817205631;0.0743295164411491;0.0912983310532246;0.0960929530820362;0.109546333436253;0.133018240493944
0.0132005431563419;0.0239616786477753;0.0348846871296212;0.0504022998972993;0.0664108678229288;0.0719949135250085;0.0899710384618379;0.102522907974837;0.11326497112908;0.136593746364447
0.0114860848872155;0.0243484880726845;0.0355954472031131;0.0507727568426494;0.0622076572218303;0.0783416250862691;0.0845713501995648;0.101447418826472;0.113529223804697;0.13153699733025
0.0114706194433275;0.0282162928204039;0.033919151632033;0.0526963518108316;0.0598959800271768;0.0726544651577208;0.0850810705277962;0.101327089591177;0.116144211545339;0.123555152695074
0.0121356025943989;0.0245691516602773;0.0354022688432389;0.0539189202107031;0.0628222442693711;0.0727535731923128;0.0796064634437605;0.102223704945058;0.10827022938167;0.128529685518667
0.0123771311420463;0.0249145390705035;0.0391848109116114;0.0513774822852771;0.0605252207894937;0.0735123327361346;0.0854312989326813;0.104314935260828;0.109910049768361;0.129337104980575
0.0120292267643871;0.0268418276599895;0.0343025980713282;0.0498649369586453;0.0599174006620561;0.0761891197027092;0.0867552536182237;0.10247551149481;0.116215131855982;0.129489694973991
0.0109064436875314;0.0259997139663966;0.035376709928838;0.0512395860544286;0.0598406986813072;0.072670602747674;0.0834285057506522;0.103305112593783;0.109416026984391;0.128692517620342
0.0110683431341342;0.0238161969345928;0.0348199005901607;0.0535246984832641;0.0651536380749613;0.0737685828790415;0.0861299731648806;0.107697020107146;0.116663983302342;0.125660803793811
0.0108474812911873;0.0239705783180653;0.0360387185677126;0.0481514660573178;0.0624252022719124;0.0739444200473484;0.0838983452526936;0.107235614633654;0.113294804238533;0.127038421186899
0.0106309156191891;0.0259544288832177;0.0395146171772412;0.0491160948562397;0.0637452636618168;0.0776171071809177;0.0851292792712479;0.10546146925517;0.110561983215627;0.127221472927295
0.0118236687316013;0.0250158045486374;0.0404330639726959;0.056281945500687;0.0617476192968868;0.0729414048798446;0.0900019257407218;0.104529375354873;0.10464150962339;0.122938299077584
0.0127239552480692;0.0232651366098509;0.0375164693517536;0.0523010900917499;0.0629227954502768;0.0780900485676426;0.0874101200191886;0.10021934062271;0.10955672626291;0.125788814656554
0.0137388638624652;0.0264418220392726;0.0352496416525607;0.0506138774879046;0.0563342834776836;0.0750752819205684;0.0900757940951285;0.101376942885204;0.111368920593215;0.132510862667833
0.0115826486211731;0.0248996266484837;0.0331591065515372;0.052374461604183;0.064540601477088;0.0727773225570155;0.0871659552312309;0.10838228813605;0.110055937382488;0.123943248243971
0.0102492742295668;0.0241913942017044;0.034763193986353;0.0514147258059891;0.0651708655258986;0.0738466064403449;0.0929217487949552;0.101834660740501;0.104636167511979;0.127153045177409
0.010598458832398;0.0285020902953868;0.0333396179190324;0.0511198404872946;0.0599715439335222;0.0752269632013716;0.089826670187983;0.104858439227159;0.108836394739678;0.121408665489687
0.0109736317379818;0.0251411344840302;0.0372050577271606;0.0482613030252732;0.0593021023108101;0.0766908363613403;0.0874043273139416;0.0987326602136123;0.106407836875959;0.128037132330569
0.0130333392940966;0.0237648795745996;0.0327938004702069;0.0521554388900807;0.0598727239972316;0.0702918524920031;0.0902289988229951;0.102371882186241;0.102211099176978;0.12779348140033
0.0116470903637674;0.0262794223728382;0.0361851725587476;0.0499834286738488;0.0613091535545642;0.0746282021446432;0.0882382033203724;0.10165153657696;0.109370355545631;0.131942536309037
0.0121567658148303;0.024602562373377;0.0355770819269609;0.0520526620829287;0.0606503966263564;0.0747688967439303;0.0911299052713357;0.0964741744308091;0.114373080954161;0.13384220468495
0.0116207258573415;0.0236129664015498;0.0367883496490044;0.0505984984099216;0.0586588342389335;0.0756410315890319;0.0854807595005636;0.0978608424849171;0.111921792261667;0.126994386337513
0.0119986370770889;0.0251508865236059;0.0330400501073797;0.0499783033034935;0.0625879054100343;0.0724557159490958;0.0852698502632946;0.10695981394825;0.112737864714599;0.131295417913543
0.0110892001474383;0.0261895716646147;0.036684758856088;0.0523116214202934;0.059986371310749;0.0764463219791511;0.0855072917193804;0.0985382082235284;0.108106496575909;0.121404918403903
0.0123703263000888;0.025848337324738;0.037458171266876;0.0505463254158496;0.0706244565591493;0.0751702081229888;0.0802806203203492;0.101968469319404;0.113466524079902;0.125848906789525
0.010603852189404;0.0247623789953192;0.0356262723163331;0.0504720150390464;0.0601927070741176;0.0750009541698623;0.0923322846231179;0.0950242732573564;0.108147797361049;0.129105507354991
0.0134271132626024;0.0253992913390285;0.0375837445845089;0.050697886555234;0.0653019091941408;0.0748772041031609;0.0872180733327347;0.101776450555907;0.109422419163289;0.125742819396884
0.0106169413157469;0.0244126473389216;0.0364691198435172;0.0480649793497053;0.0598632682823509;0.0729098735607039;0.0855081243812548;0.0992830059606278;0.104950074175589;0.125309245879201
