1 Cat.;2 Cat.;3 Cat.;4 Cat.;5 Cat.;6 Cat.;7 Cat.;8 Cat.;9 Cat.;10 Cat.
0.0157583333333333;0.0157083333333333;0.0454166666666667;0.0324666666666667;0.0659833333333333;0.037725;0.112725;0.060725;0.14265;0.0662416666666667
0.0130666666666667;0.013225;0.043525;0.0274166666666667;0.0729;0.0332833333333333;0.0934166666666667;0.0664583333333333;0.127083333333333;0.0631416666666667
0.0126666666666667;0.0159666666666667;0.0482666666666667;0.024525;0.0618833333333333;0.0342916666666667;0.0958166666666667;0.0543666666666667;0.138533333333333;0.0724416666666667
0.016275;0.0123;0.034275;0.030275;0.062675;0.031725;0.102291666666667;0.0512083333333333;0.143641666666667;0.0684166666666667
0.014025;0.012875;0.0428166666666667;0.0282166666666667;0.0749166666666667;0.0365333333333333;0.1124;0.049725;0.139258333333333;0.06705
0.0125833333333333;0.0119;0.0526416666666667;0.0248;0.0714583333333333;0.0373083333333333;0.10655;0.050375;0.134475;0.0613833333333333
0.0163166666666667;0.011775;0.0477083333333333;0.0225333333333333;0.071325;0.0418416666666667;0.110341666666667;0.0504583333333333;0.129883333333333;0.0818916666666667
0.0155916666666667;0.0190083333333333;0.0514;0.0264333333333333;0.07465;0.0318333333333333;0.0945333333333333;0.0511;0.127466666666667;0.061625
0.0120333333333333;0.010175;0.0429833333333333;0.0269166666666667;0.0696583333333333;0.0388333333333333;0.0970583333333334;0.0550083333333333;0.135766666666667;0.071775
0.0144166666666667;0.0126166666666667;0.0470666666666667;0.02995;0.0688833333333333;0.0462416666666667;0.0988666666666667;0.0506083333333333;0.139225;0.069675
0.011375;0.014275;0.043825;0.0299083333333333;0.0596;0.03485;0.105883333333333;0.0509333333333333;0.143716666666667;0.065175
0.0149083333333333;0.0108333333333333;0.0491416666666667;0.0227583333333333;0.06585;0.0393833333333333;0.0965833333333333;0.0601333333333333;0.127825;0.06935
0.0129666666666667;0.0125583333333333;0.0435833333333333;0.0311833333333333;0.07745;0.0392333333333333;0.101783333333333;0.06885;0.133816666666667;0.078575
0.015625;0.0182083333333333;0.0416666666666667;0.0337;0.0697;0.038425;0.105191666666667;0.051875;0.12755;0.075575
0.0178416666666667;0.0121916666666667;0.0466833333333333;0.0301333333333333;0.0743833333333333;0.03555;0.103716666666667;0.059525;0.143141666666667;0.0756083333333333
0.0127583333333333;0.0129833333333333;0.0449166666666667;0.0233;0.0666833333333333;0.0457333333333333;0.0931083333333333;0.0529333333333333;0.131991666666667;0.074225
0.0118166666666667;0.0168833333333333;0.037725;0.0271166666666667;0.065025;0.0429333333333333;0.0972083333333333;0.0512833333333333;0.141125;0.0623916666666667
0.0122333333333333;0.012325;0.0452916666666667;0.0295916666666667;0.0713666666666667;0.0356083333333333;0.0902;0.05815;0.1322;0.0752333333333333
0.0150166666666667;0.0107666666666667;0.0497416666666667;0.029775;0.06595;0.0349583333333333;0.0967916666666667;0.0577;0.143291666666667;0.0651333333333333
0.01375;0.0159083333333333;0.0408583333333333;0.025675;0.067725;0.0394083333333333;0.0950166666666667;0.06715;0.144025;0.069575
0.0114416666666667;0.0123333333333333;0.0431416666666667;0.0273666666666667;0.0667166666666667;0.0337;0.0916583333333333;0.057925;0.137816666666667;0.073875
0.0106166666666667;0.0111583333333333;0.0384;0.035125;0.0723666666666667;0.040175;0.096875;0.059825;0.14005;0.073075
0.0132916666666667;0.0120916666666667;0.0445083333333333;0.0252;0.07095;0.041025;0.0925833333333333;0.0642916666666667;0.134125;0.066675
0.0081;0.0158833333333333;0.049;0.0301833333333333;0.07075;0.0371916666666667;0.092225;0.054075;0.133708333333333;0.07355
0.0123666666666667;0.0152;0.0542416666666667;0.0284666666666667;0.06595;0.03105;0.110483333333333;0.0588166666666667;0.118916666666667;0.061775
0.0142916666666667;0.00951666666666667;0.0478166666666667;0.0335083333333333;0.0685333333333333;0.036875;0.1008;0.04905;0.133466666666667;0.0658833333333333
0.0160416666666667;0.0185333333333333;0.0391083333333333;0.0242;0.059925;0.0361166666666667;0.100541666666667;0.0623666666666667;0.139958333333333;0.0844333333333333
0.0133416666666667;0.0121666666666667;0.040025;0.0289416666666667;0.0721083333333333;0.0405583333333333;0.09645;0.0608166666666667;0.137258333333333;0.0694666666666667
0.00894166666666667;0.014125;0.0469083333333333;0.0275;0.0730333333333333;0.037825;0.1099;0.0575583333333333;0.1191;0.0735
0.0119083333333333;0.0162166666666667;0.0398;0.0285083333333333;0.0665916666666667;0.043275;0.106308333333333;0.0666916666666667;0.133158333333333;0.0668416666666667
0.00905833333333333;0.0147833333333333;0.044625;0.0257583333333333;0.0623166666666667;0.0385;0.0989583333333333;0.053025;0.123441666666667;0.0718583333333333
0.0162416666666667;0.012375;0.0373166666666667;0.0315666666666667;0.0672666666666667;0.034075;0.10375;0.0599833333333333;0.119416666666667;0.0816666666666667
0.0129166666666667;0.0154333333333333;0.0448583333333333;0.0276333333333333;0.069425;0.041625;0.0999083333333333;0.0579166666666667;0.127808333333333;0.0699166666666667
0.0158666666666667;0.0124916666666667;0.037325;0.034175;0.0668166666666667;0.04045;0.103716666666667;0.0531166666666667;0.134975;0.0763416666666667
0.014675;0.01185;0.0379;0.0276166666666667;0.0621333333333333;0.0385666666666667;0.09225;0.0507333333333333;0.1357;0.068875
0.0124916666666667;0.0101416666666667;0.040025;0.027525;0.0717583333333333;0.047125;0.0966416666666667;0.0652083333333333;0.136458333333333;0.0780083333333333
