1 Cat.;2 Cat.;3 Cat.;4 Cat.;5 Cat.;6 Cat.;7 Cat.;8 Cat.;9 Cat.;10 Cat.
0.0220061888871032;0.0431233947930374;0.0663462469310531;0.0868092401830612;0.111235482526999;0.128913836732368;0.151093317743459;0.174535288038633;0.193340001489915;0.214953425365402
0.0222027232706979;0.0453623789833916;0.0630417826150328;0.0834513891111949;0.106203752181864;0.130933081768373;0.153351013821861;0.175236364057253;0.193211839660554;0.219310448403545
0.0226270807202869;0.0428849049695002;0.064504308695891;0.0903621934329951;0.110001823935339;0.133408614380091;0.153373583011814;0.173857383099337;0.196835075401637;0.225665763742472
0.0224057214706411;0.0444872153852315;0.0636995952640899;0.0879328371496219;0.107836705118394;0.12928673479277;0.147719070005769;0.177951730450373;0.194130723945101;0.213242329958908
0.0220847421842257;0.0428312900896296;0.0673642059004781;0.0848265961561462;0.109496190477298;0.126233446586895;0.14598641227575;0.172269711576448;0.189921806733455;0.217252144481696
0.0202830756243759;0.0408419943710836;0.06904329647493;0.085311611801362;0.107255448427273;0.125731164591785;0.153548319258411;0.174806431685001;0.1907971795868;0.211261832984365
0.0203769971271609;0.0418378699343299;0.0638676391978717;0.0882138815779829;0.108220472575065;0.131112237903337;0.152157246453548;0.171698624682874;0.196106735580939;0.214992494883383
0.0235662118160298;0.0418419795686488;0.0652827957365841;0.0858200370494823;0.10452052065866;0.129641697622915;0.148902515961474;0.175632567254758;0.191754080487993;0.214111453337439
0.0221005161949061;0.0404867770816097;0.0659126480348813;0.0847854248778078;0.107963648790207;0.133865971177295;0.149627488671437;0.169896779916851;0.193922077220785;0.216635864572679
0.0221388908147765;0.0421627451901338;0.0683798412379729;0.0882420003083303;0.106421388760146;0.129725855649189;0.148619863815948;0.174533769479913;0.196550958890824;0.223410275290807
0.0235228956377553;0.0419967507012081;0.0657777421730182;0.0880868110893708;0.107549614119162;0.132674410725822;0.149822019033069;0.167298572107449;0.19534417432579;0.216937065235724
0.0233253899958077;0.0416183023384919;0.0612782830524636;0.0855872828621581;0.110021994583568;0.124889344122443;0.153584854221446;0.175362581922099;0.191482450050436;0.217277755543091
0.0199781716470799;0.0420144982894757;0.0634048767815685;0.0859808404428326;0.106462519742119;0.131994845126031;0.148742226053545;0.17336587488119;0.195221632727688;0.216461502371862
0.021569071008639;0.0434023409368051;0.0657972014577686;0.0863995884891685;0.108344764598137;0.130070003593203;0.150470365069426;0.170960666455349;0.190389224784329;0.218411715495474
0.0211620931917709;0.0426094354247455;0.0626800799933774;0.0899455493518516;0.111377733761332;0.128853711833144;0.149567522894156;0.173829088133288;0.186117999725931;0.220341177668074
0.0228734965581583;0.0456107275949696;0.0651523518133395;0.0810991544278325;0.108682084998296;0.129786725029125;0.148406594553102;0.168481683393316;0.19589126950513;0.211093311318229
0.021444018071492;0.0430184558464646;0.0655809789694699;0.0913576162397885;0.108649028022176;0.126812519908559;0.155496055494153;0.171603712979305;0.194994402491583;0.213115371387389
