1 Cat.;2 Cat.;3 Cat.;4 Cat.;5 Cat.;6 Cat.;7 Cat.;8 Cat.;9 Cat.;10 Cat.
0.00839166666666667;0.0047;0.0223333333333333;0.0100666666666667;0.042125;0.0129166666666667;0.0510416666666667;0.01875;0.0725166666666667;0.021675
0.00804166666666667;0.00484166666666667;0.0230083333333333;0.00775;0.0315833333333333;0.0137583333333333;0.0537333333333333;0.0161583333333333;0.0660083333333333;0.0228
0.00855;0.003575;0.0225;0.00978333333333333;0.0417583333333333;0.014125;0.0531583333333333;0.0183416666666667;0.0738583333333333;0.0231583333333333
0.00978333333333333;0.00411666666666667;0.0234833333333333;0.0095;0.036525;0.0108666666666667;0.051875;0.0174416666666667;0.0737;0.0227416666666667
0.00800833333333333;0.00448333333333333;0.024775;0.010425;0.0374833333333333;0.0104916666666667;0.0487916666666667;0.018075;0.06465;0.0174833333333333
0.00581666666666667;0.00416666666666667;0.0269;0.00926666666666667;0.0361916666666667;0.0111416666666667;0.057825;0.0161916666666667;0.0638583333333333;0.0191416666666667
0.00545;0.00471666666666667;0.021575;0.00806666666666667;0.0398833333333333;0.0141166666666667;0.0542583333333333;0.0189166666666667;0.06525;0.0209083333333333
0.00939166666666667;0.00428333333333333;0.02095;0.00915;0.0344;0.0125833333333333;0.049775;0.0174916666666667;0.0635083333333333;0.020225
0.00849166666666667;0.00428333333333333;0.0247583333333333;0.008;0.041725;0.0121583333333333;0.0532916666666667;0.0148083333333333;0.0705333333333333;0.0217833333333333
0.00955;0.00395833333333333;0.02535;0.009375;0.0374916666666667;0.01335;0.0516;0.0191;0.0741666666666667;0.0250583333333333
0.0104583333333333;0.00411666666666667;0.0260416666666667;0.00888333333333333;0.0413416666666667;0.0154333333333333;0.0505166666666667;0.018425;0.0752666666666667;0.0230666666666667
0.00991666666666667;0.004975;0.0218333333333333;0.01015;0.0382333333333333;0.012225;0.0525916666666667;0.0165833333333333;0.0627083333333333;0.0218416666666667
0.00505833333333333;0.0046;0.0191833333333333;0.00988333333333333;0.0363166666666667;0.0129916666666667;0.0526083333333333;0.01805;0.068075;0.0209166666666667
0.00831666666666667;0.004875;0.0240583333333333;0.00809166666666667;0.0368666666666667;0.01305;0.054525;0.0184083333333333;0.0634833333333333;0.02425
0.00615;0.00448333333333333;0.0194916666666667;0.010525;0.0450833333333333;0.013275;0.0572333333333333;0.0164833333333333;0.0611416666666667;0.0236916666666667
0.00799166666666667;0.00535833333333333;0.0227;0.0078;0.034625;0.0119333333333333;0.0496;0.0159083333333333;0.0688666666666667;0.0206916666666667
0.00810833333333333;0.00381666666666667;0.02265;0.00729166666666667;0.038475;0.010675;0.0588416666666667;0.0165583333333333;0.0673;0.020375
0.00879166666666667;0.00388333333333333;0.02215;0.00913333333333333;0.0408416666666667;0.014025;0.0579333333333333;0.0163166666666667;0.067125;0.0215666666666667
0.0094;0.00528333333333333;0.0244666666666667;0.00814166666666667;0.0378666666666667;0.0122166666666667;0.0561583333333333;0.0165;0.069925;0.0226
0.00536666666666667;0.00471666666666667;0.0211583333333333;0.009925;0.0422;0.0129333333333333;0.05595;0.017625;0.0676916666666667;0.0223916666666667
0.00634166666666667;0.0032;0.0284583333333333;0.00871666666666667;0.0380916666666667;0.0159666666666667;0.054475;0.0163166666666667;0.0633583333333333;0.0228083333333333
0.00705833333333333;0.00408333333333333;0.020925;0.007775;0.0344083333333333;0.0123583333333333;0.055475;0.0191;0.066575;0.0207416666666667
0.00864166666666667;0.00440833333333333;0.022425;0.00956666666666667;0.03605;0.0137416666666667;0.0522416666666667;0.01915;0.0694333333333333;0.0211416666666667
0.00478333333333333;0.00408333333333333;0.0202083333333333;0.0087;0.031325;0.0141333333333333;0.058125;0.0167333333333333;0.068725;0.0216583333333333
0.00863333333333333;0.00566666666666667;0.0257916666666667;0.00711666666666667;0.0345833333333333;0.01275;0.0530666666666667;0.017025;0.0743666666666667;0.0223
0.00895;0.00375;0.0222916666666667;0.00815833333333333;0.038475;0.0124416666666667;0.0561166666666667;0.01905;0.0707333333333333;0.023975
0.00846666666666667;0.003375;0.0263;0.00970833333333333;0.036575;0.01235;0.0613833333333333;0.0143583333333333;0.0725166666666667;0.0196166666666667
0.009425;0.00340833333333333;0.0245833333333333;0.00821666666666667;0.038725;0.0123666666666667;0.0575083333333333;0.0193083333333333;0.064225;0.0219333333333333
0.005175;0.00385;0.0268166666666667;0.00720833333333333;0.0413666666666667;0.011725;0.0589333333333333;0.0166416666666667;0.0676833333333333;0.022825
0.00830833333333333;0.00410833333333333;0.0196583333333333;0.009825;0.03515;0.0149583333333333;0.05885;0.0198583333333333;0.0631916666666667;0.024425
0.00736666666666667;0.00473333333333333;0.019725;0.009375;0.038675;0.0135166666666667;0.06175;0.0154416666666667;0.0718;0.0236416666666667
0.00919166666666667;0.00441666666666667;0.0276583333333333;0.00980833333333333;0.039775;0.0131666666666667;0.0615666666666667;0.0174583333333333;0.0718333333333333;0.02065
0.008075;0.00463333333333333;0.0247;0.00970833333333333;0.0401;0.01265;0.0526083333333333;0.0170333333333333;0.0718166666666667;0.0226666666666667
0.00748333333333333;0.00381666666666667;0.0267416666666667;0.009475;0.0431333333333333;0.0137916666666667;0.05615;0.0174;0.0732083333333333;0.020575
0.00616666666666667;0.0042;0.0260583333333333;0.008825;0.041725;0.0129666666666667;0.0541916666666667;0.0195666666666667;0.07015;0.02045
0.00615833333333333;0.004375;0.0282666666666667;0.00751666666666667;0.0402583333333333;0.0124833333333333;0.054725;0.016825;0.06265;0.023
0.00741666666666667;0.00403333333333333;0.0212833333333333;0.00910833333333333;0.0342;0.014875;0.057275;0.0177666666666667;0.0802333333333333;0.019975
0.00643333333333333;0.003825;0.0249083333333333;0.00800833333333333;0.03965;0.0108166666666667;0.051825;0.0182333333333333;0.0701;0.0246916666666667
0.00790833333333333;0.00384166666666667;0.0215;0.00841666666666667;0.0378666666666667;0.013425;0.0541333333333333;0.0184;0.0673166666666667;0.0229916666666667
0.00803333333333333;0.00468333333333333;0.0199583333333333;0.00945833333333333;0.037525;0.0142333333333333;0.0573333333333333;0.0200666666666667;0.0739416666666667;0.0203166666666667
0.00945833333333333;0.004575;0.0241833333333333;0.00799166666666667;0.0420416666666667;0.0122;0.0556583333333333;0.017;0.0702083333333333;0.0221083333333333
