1 Cat.;2 Cat.;3 Cat.;4 Cat.;5 Cat.;6 Cat.;7 Cat.;8 Cat.;9 Cat.;10 Cat.
0.618667879762469;0.891010435923313;0.663382114793289;0.884036922274192;0.621298896332153;0.899803876805852;0.662184486852488;0.892571867782693;0.624926729554983;0.899164202835315
0.637807192900536;0.893266914673075;0.635030413498383;0.9071315638656;0.702615654489779;0.894920877539013;0.649605620503088;0.907791208632621;0.658362896138763;0.896037784948365
0.622134198145399;0.916637334219522;0.651186091985305;0.891732006919599;0.620385082361184;0.894122279392268;0.653406197537691;0.894501652218089;0.624770467445259;0.89737772824166
0.563355576558749;0.907464051615303;0.631342503261212;0.891962999171341;0.661293434736354;0.915949098071936;0.648826654554662;0.901986529591345;0.620358908150768;0.893352944178349
0.637381624538348;0.895325746108711;0.632223082439332;0.877102224156089;0.65767454401891;0.916886792285715;0.665779397506494;0.895077318963416;0.659596751358137;0.91952515186884
0.713225608660835;0.897980822659907;0.610389402398138;0.891378600509354;0.662565704611199;0.911385003846575;0.623408447065549;0.907373736134355;0.665307770944895;0.909393635394221
0.732541553302003;0.887263221715874;0.66219199157875;0.908555586463616;0.63146221427125;0.892331433797398;0.643406182761739;0.889826335524786;0.667273029624883;0.902748543177405
0.601477456793525;0.897630719734333;0.679088498529794;0.893381542183159;0.670878026791096;0.902937607544032;0.665720893440925;0.900407612665055;0.668803223526134;0.905539849995201
0.615770663826219;0.894204141646065;0.624376594303553;0.905644159812497;0.613527326395951;0.909175324943255;0.643837725675605;0.912839234854359;0.636280023686888;0.899447243528667
0.56863240891789;0.90611775121655;0.629276705808984;0.893758074757571;0.647705530782294;0.897090676849326;0.652805495341444;0.890565590504832;0.622659349589522;0.887837149384846
0.555397707221586;0.901976543472249;0.60409606948551;0.899152515303108;0.61560376571076;0.883675131859247;0.662822147287199;0.889867559729282;0.614697152211262;0.89367115922951
0.574855268510022;0.88046124612347;0.643701940626492;0.881407615003423;0.652493726567619;0.90211334613132;0.657572571636279;0.905434026166995;0.672511327712717;0.899475827094804
0.746806994018761;0.890513984760535;0.697447037088008;0.885051910606705;0.658878385044469;0.901574439105845;0.646312047835058;0.89588493114709;0.651293767761092;0.903370038378771
0.614417020402241;0.887678869508487;0.634356282633465;0.906346004556711;0.659728212956026;0.899669411551535;0.637636288216338;0.892324160200082;0.666560261457828;0.88897115731641
0.709386026029245;0.894780738382428;0.689029326881425;0.882984760492951;0.595221308507308;0.896976192527615;0.61734116988863;0.905175057233837;0.671489771238132;0.892477352996832
0.650614559678403;0.882520327653701;0.651585869608588;0.903821438644703;0.681410234257625;0.90805428420622;0.665783045899268;0.905578262200789;0.648444431236568;0.901978577447803
0.621883673745236;0.911278389901102;0.654625466775293;0.920185453968851;0.645878102175501;0.915820614496917;0.621587399888229;0.903508303836466;0.654861887623132;0.904394507691501
0.60052412736323;0.913633611092956;0.65700764171168;0.893231294286841;0.620383498350608;0.892267152069162;0.619537322505144;0.904680299182107;0.656143232769061;0.89956184233854
0.563726217059229;0.879079262465576;0.623223613479047;0.906170997148644;0.649160660800975;0.904027280178999;0.632131006267143;0.902251338558098;0.643464529936924;0.893664250584991
0.726753145410427;0.88955342630501;0.671712397302063;0.88273064551778;0.613795985853238;0.89808153001843;0.6346363979424;0.900545926246995;0.64330044961345;0.896065176383029
0.714330279334315;0.926554804432008;0.570438322953856;0.900387868121324;0.646158048082744;0.881885427889448;0.638386801730737;0.905040741631493;0.667878784320608;0.897145403215946
0.664039470343515;0.905232039138889;0.672073951223149;0.909828500455787;0.677121778517788;0.904870018285196;0.633447164019897;0.890890208224631;0.647086530820386;0.906250953871945
0.616814637151528;0.900216235526606;0.654057082352991;0.893975343058916;0.655818518373299;0.894817730942474;0.650398579304831;0.888493144371723;0.646852224012814;0.901993775934984
0.763103820312118;0.903943160262673;0.683135198236369;0.899960462613136;0.699932674113612;0.891663405291771;0.621941337796571;0.904160586436551;0.643733191748245;0.901734837435198
0.613631367825964;0.865725725305671;0.618949467676634;0.917162012288175;0.674790564027613;0.90392546291027;0.645490967522945;0.90098815154784;0.623934433161931;0.897922360820111
0.586170793680395;0.912375628178891;0.652199268345727;0.906414399103496;0.637846067765731;0.90318190143782;0.635410382352643;0.890535044975576;0.635303416693863;0.891474176873627
0.632048297518412;0.921808820445709;0.608956659092147;0.886851594725228;0.66118045386199;0.90579660654801;0.601544460683601;0.917093611182618;0.631652220649689;0.91054164277934
0.594775220754441;0.927178886865477;0.631623802269294;0.906837493884453;0.649550741418752;0.904577548041161;0.62560391157767;0.887623822632244;0.668339651529202;0.899544547904795
0.746559921419084;0.910947623574675;0.595347255490001;0.917456355492858;0.626987351365398;0.909451441561529;0.61515533638739;0.905554332659698;0.654552808704902;0.89505039610022
0.626698750352814;0.901388681464503;0.693617048072731;0.890901986936114;0.669143633548363;0.883895763249095;0.620261807652655;0.886320940533798;0.671297007240745;0.885485119056734
0.657384124788239;0.893428912940689;0.691884926988279;0.892424684012775;0.638014966422825;0.897393875060369;0.600200462983005;0.908203845030271;0.62948837642448;0.891063186199642
0.589080000497771;0.894709672187771;0.597778400149908;0.887866246816214;0.640367675705289;0.895667800380447;0.60248787748415;0.898924102288114;0.636205854923811;0.903709679037636
0.620087371179479;0.893995631023514;0.639104407557257;0.887525475577178;0.634759918006161;0.900379998025527;0.650666552708314;0.901397781395402;0.63277434888037;0.894138439591907
0.652853455181164;0.910955202953401;0.594632035202726;0.890173341376454;0.608557037359729;0.892637056150732;0.629431336729428;0.897687622361738;0.625368650478105;0.902007046824665
0.693773411754891;0.903939302804982;0.604359426033496;0.900268609747708;0.625658311431179;0.89931098876462;0.643810608331066;0.887291814247824;0.640533515123574;0.907393965194507
0.713285106672182;0.900938577272436;0.586331035015374;0.91335253629169;0.623371415718744;0.906038225947876;0.641338034203141;0.901844165990921;0.674783466871124;0.890233101505919
0.647852948714497;0.90640574766152;0.671465179309839;0.892729597360524;0.67684131631705;0.884082332578202;0.629325153684162;0.896143987271302;0.593884368881921;0.907923112400477
0.698157752486317;0.912425065904742;0.60623448911244;0.906565771128764;0.64211744131966;0.916485728321799;0.658713392814442;0.891192729706148;0.643298839548328;0.887747952571336
0.627703016915151;0.912877884281446;0.661567595472748;0.904339715089805;0.642331033117765;0.899244239845854;0.646836132498535;0.894316901410784;0.650775897765778;0.893834320561591
0.618427666555927;0.888759181483462;0.694924737435297;0.887819620915522;0.640750572235146;0.89238228719702;0.622617079695957;0.885672257505775;0.628882228308915;0.904676632218219
