1 Cat;2 Cat;3 Cat;4 Cat;5 Cat;6 Cat;7 Cat;8 Cat;9 Cat;10 Cat
0.00477366306803917;0.00954732613607833;0.0143209892041175;0.0190946522721567;0.0238683153401958;0.028641978408235;0.0334156414762742;0.0381893045443133;0.0429629676123525;0.0477366306803917
0.0125983038264568;0.0251966076529136;0.0377949114793704;0.0503932153058271;0.0629915191322839;0.0755898229587407;0.0881881267851975;0.100786430611654;0.113384734438111;0.125983038264568
0.0125983038264568;0.0558609985462626;0.0684593023727194;0.111721997092525;0.124320300918982;0.167582995638788;0.180181299465245;0.22344399418505;0.236042298011507;0.279304992731313
0.0974503551516077;0.194900710303215;0.292351065454823;0.389801420606431;0.487251775758039;0.584702130909646;0.682152486061254;0.779602841212862;0.87705319636447;0.974503551516077
0.0453375899579451;0.0906751799158901;0.136012769873835;0.18135035983178;0.226687949789725;0.27202553974767;0.317363129705615;0.36270071966356;0.408038309621506;0.453375899579451
0.019833535338232;0.0396670706764639;0.0595006060146959;0.0793341413529278;0.0991676766911598;0.119001212029392;0.138834747367624;0.158668282705856;0.178501818044088;0.19833535338232
0.0113205116927833;0.0226410233855665;0.0339615350783498;0.0452820467711331;0.0566025584639164;0.0679230701566996;0.0792435818494829;0.0905640935422662;0.101884605235049;0.113205116927833
