1 Cat.;3 Cat.;5 Cat.;7 Cat.;9 Cat.
0.479715190662643;0.46604478550325;0.498854675972145;0.46606020163097;0.508017791346799
0.552265025259857;0.411385289980379;0.507100373554519;0.49973595962495;0.492021657007022
0.473830228604715;0.51727220793186;0.48974209926476;0.472267799218652;0.492533739183706
0.577320085929108;0.584813530603389;0.490099312488599;0.539883117331894;0.527061609784746
0.375068142652686;0.417495840463445;0.487305073253056;0.554135119757635;0.470010668171891
0.533427163844475;0.584815389791948;0.410210596461639;0.589435577184569;0.530311963440154
0.518106804436718;0.54528630571199;0.439264075729706;0.48713828150085;0.508881987229182
0.521349607657906;0.54542365802186;0.461136965869085;0.532749332254439;0.526665762380381
0.420972017673049;0.407138278849347;0.561910239968906;0.576474299133921;0.534826968057529
0.608258189480297;0.458299759258801;0.571855677943889;0.501421002551851;0.510615970293609
0.548356838984143;0.57018884916704;0.540345163022856;0.550392490236388;0.509995850528949
0.374099010071645;0.510730988353956;0.49482816535887;0.518894217461557;0.506902846798016
0.587343192889067;0.592472457248833;0.536366410086184;0.483729863710799;0.521093000610596
0.54578637094447;0.385431890486853;0.465291473617551;0.522043098845487;0.509577226235654
0.645613823902376;0.49438181169057;0.506861114749691;0.504697370071064;0.514989174498436
0.668610863076256;0.450007674398998;0.429159333433655;0.471071284267985;0.486291747005447
0.404295071191295;0.313564090031092;0.433932485673709;0.517922121213994;0.5466291396115
0.433309999429075;0.571479336399301;0.552696463448879;0.574541054151813;0.545629013560684
0.459414513972415;0.576331233847198;0.474808430634867;0.443530417016666;0.5341408962631
0.618645192113936;0.521444092753663;0.577174330853196;0.546393977648411;0.517956023610462
0.571408681145937;0.535076853537618;0.501380626546288;0.459440825204149;0.53981781140939
0.561778822365166;0.572061045335645;0.463592993629968;0.428441056410593;0.550063121473562
0.479631796704776;0.508440956147525;0.510320926987223;0.509257980245727;0.48674130548382
0.42820939268709;0.433971634599182;0.566329252528725;0.567896282221217;0.44118870667969
0.511335913591359;0.479668123588697;0.642611925948135;0.507292903287244;0.502824024771309
0.484130045112782;0.490342923751751;0.537707391011785;0.484370682000952;0.454856782913363
0.399905485452254;0.454336158862304;0.573800694278232;0.454026213228727;0.498634565463309
0.453420266888564;0.447925456760842;0.485430009439745;0.566953774683823;0.529480032835743
0.617420311430732;0.42965744105865;0.58185215005951;0.46780347760608;0.445701142299656
0.620418937262694;0.511603724994758;0.53475331608717;0.493186094120491;0.528004508708072
0.51049551607307;0.309106835921603;0.525492996846382;0.53423352295199;0.50146197106874
0.408372770808238;0.560331152483245;0.441163321962224;0.519761502388968;0.532222422505242
0.458445074703668;0.44027316864496;0.55912170534305;0.446491961785059;0.515789521156124
0.262536912861175;0.513387006265537;0.518983912875247;0.466670321015319;0.515898674927318
0.536385994070613;0.47062290206142;0.517791229910428;0.545732119003294;0.558347680374716
0.593935352524298;0.448856868183065;0.532574734718148;0.475477308139625;0.52418797832539
0.577493629373574;0.489894268519679;0.56698887473272;0.512095327992562;0.522377351315579
0.535000178148326;0.481866020317704;0.509216822894385;0.557066890450226;0.535258440833773
0.426148166442404;0.525138988297684;0.545795886284151;0.380594967953859;0.509446879614397
0.476966578038716;0.587156020370527;0.441095134625513;0.462251350467278;0.453263124778752
0.293623478958195;0.403206897604061;0.468468919837246;0.559787297699534;0.509304881841683
0.462695024486155;0.410584761604492;0.486121927517226;0.439397671510286;0.461468623738748
0.434700231720037;0.516151056171833;0.501215801516208;0.518657225818972;0.503010111812847
0.543056133507896;0.447942893358392;0.520651166589223;0.537324276177182;0.519854418466088
