1 Cat;2 Cat;3 Cat;4 Cat;5 Cat;6 Cat;7 Cat;8 Cat;9 Cat;10 Cat
0.00478855067017412;0.00957710134034824;0.0143656520105224;0.0191542026806965;0.0239427533508706;0.0287313040210447;0.0335198546912188;0.038308405361393;0.0430969560315671;0.0478855067017412
0.0126279997240912;0.0252559994481825;0.0378839991722737;0.0505119988963649;0.0631399986204561;0.0757679983445474;0.0883959980686386;0.10102399779273;0.113651997516821;0.126279997240912
0.0126279997240912;0.0559783467018645;0.0686063464259558;0.111956693403729;0.12458469312782;0.167935040105594;0.180563039829685;0.223913386807458;0.236541386531549;0.279891733509323
0.0974965627719825;0.194993125543965;0.292489688315948;0.38998625108793;0.487482813859912;0.584979376631895;0.682475939403878;0.77997250217586;0.877469064947842;0.974965627719825
0.0457922594181924;0.0915845188363848;0.137376778254577;0.18316903767277;0.228961297090962;0.274753556509154;0.320545815927347;0.366338075345539;0.412130334763731;0.457922594181924
0.0199555921259249;0.0399111842518498;0.0598667763777747;0.0798223685036996;0.0997779606296245;0.119733552755549;0.139689144881474;0.159644737007399;0.179600329133324;0.199555921259249
0.0113406839245765;0.0226813678491531;0.0340220517737296;0.0453627356983062;0.0567034196228827;0.0680441035474593;0.0793847874720358;0.0907254713966123;0.102066155321189;0.113406839245765
