1 Length Fact.;2 Length Fact.;3 Length Fact.;4 Length Fact.;5 Length Fact.;6 Length Fact.;7 Length Fact.;8 Length Fact.;9 Length Fact.;10 Length Fact.
0.784264237901898;0.788491280465042;0.789848180633344;0.790517264049228;0.790915766285534;0.791180217440623;0.791368518546183;0.791509421643009;0.791618822274029;0.7917062229409
0.105985730534588;0.114713744506743;0.117534605487418;0.118929011960349;0.119760597907324;0.120312896966883;0.12070637681571;0.12100093106402;0.121229700371641;0.121412509300134
0.105985730534588;0.114713744506743;0.117534605487418;0.118929011960349;0.119760597907324;0.120312896966883;0.12070637681571;0.12100093106402;0.121229700371641;0.121412509300134
-0.294036728546585;-0.29121598454827;-0.290324608449549;-0.289887551507053;-0.289628015358439;-0.289456101012469;-0.289333844129453;-0.289242444579351;-0.28917152899693;-0.289114905136034
0.989370849987368;0.989861093512884;0.990005416095339;0.990074461381441;0.990114942657255;0.990141547235993;0.990160366352804;0.990174381258396;0.99018522337001;0.990193860551219
0.986890281361347;0.987234555198844;0.987342383752004;0.987395086365763;0.987426330611738;0.987447005229449;0.987461697677812;0.987472676198195;0.987481190979494;0.987487987699404
0.378373458200091;0.383553028180851;0.385236359587262;0.386070154016928;0.386567940081546;0.386898766160713;0.387134567394257;0.387311143950171;0.387448319018405;0.387557957016546
