2 Raters;4 Raters;6 Raters;8 Raters;10 Raters;12 Raters;14 Raters;16 Raters
0.645;0.631666666666667;0.629;0.627857142857143;0.627222222222222;0.626818181818182;0.626538461538461;0.626333333333333
0.625;0.625;0.625;0.625;0.625;0.625;0.625;0.625
