2 Raters;4 Raters;6 Raters;8 Raters;10 Raters;12 Raters;14 Raters;16 Raters
0.581113702623907;0.720040816326531;0.747826239067055;0.759734277384423;0.766349854227405;0.770559766763848;0.773474321596771;0.77561166180758
0.581113702623907;0.720040816326531;0.747826239067055;0.759734277384423;0.766349854227405;0.770559766763848;0.773474321596771;0.77561166180758
