2 Raters;4 Raters;6 Raters;8 Raters;10 Raters;12 Raters;14 Raters;16 Raters
0.52;0.68;0.712;0.725714285714286;0.733333333333333;0.738181818181818;0.741538461538462;0.744
0.52;0.68;0.712;0.725714285714286;0.733333333333333;0.738181818181818;0.741538461538462;0.744
