2 Raters;4 Raters;6 Raters;8 Raters;10 Raters;12 Raters;14 Raters;16 Raters
7223.61809045226;28822.0551378446;64795.4924874791;115143.92991239;179867.367367367;258965.804837364;352439.24231594;460287.679799875
7223.61809045226;28822.0551378446;64795.4924874791;115143.92991239;179867.367367367;258965.804837364;352439.24231594;460287.679799875
