2 Cat.;3 Cat.;6 Cat.;9 Cat.;12 Cat.
0.4992;0.6651;0.8238;0.883;0.9054
0.4936;0.6603;0.8235;0.8853;0.9138
0.487;0.6526;0.8232;0.875;0.9102
0.5006;0.6685;0.8211;0.8776;0.9082
0.502;0.6646;0.8154;0.8849;0.9044
0.476;0.649;0.8242;0.8772;0.91
0.4744;0.6552;0.8136;0.874;0.9029
0.461;0.6512;0.8253;0.8746;0.9115
0.498;0.6642;0.8256;0.886;0.909
0.473;0.6641;0.8209;0.8816;0.9114
0.492;0.6478;0.8182;0.8687;0.9147
0.5;0.6642;0.8063;0.8824;0.9081
0.4714;0.6641;0.822;0.8736;0.9143
0.5;0.6589;0.8268;0.882;0.9115
0.501;0.6621;0.8298;0.8827;0.8934
0.4636;0.6586;0.8207;0.879;0.9104
0.4736;0.6497;0.8267;0.8825;0.9139
0.4648;0.6422;0.8254;0.8787;0.9005
0.49;0.6418;0.8232;0.8841;0.9004
0.5012;0.6664;0.8146;0.8843;0.9131
0.4998;0.6466;0.8273;0.8806;0.9121
0.5002;0.6459;0.8289;0.8865;0.9129
0.4856;0.6652;0.8332;0.8722;0.9015
0.4916;0.6508;0.825;0.8809;0.9048
0.476;0.6594;0.8242;0.8852;0.905
0.4758;0.6586;0.8214;0.8799;0.9086
0.4792;0.6634;0.8234;0.8814;0.9121
0.4952;0.6495;0.8251;0.8883;0.909
0.4874;0.659;0.8249;0.8816;0.9054
0.4996;0.6298;0.827;0.8822;0.909
0.487;0.6629;0.8226;0.8774;0.909
0.482;0.6392;0.8186;0.8852;0.9085
0.493;0.6577;0.8211;0.8782;0.906
0.4714;0.657;0.8172;0.8859;0.9105
0.4736;0.6606;0.8211;0.8807;0.9075
0.478;0.6566;0.8176;0.8793;0.9108
0.4976;0.6551;0.8211;0.8776;0.9088
0.4202;0.66;0.8182;0.8851;0.9057
0.472;0.6599;0.8187;0.8812;0.9062
0.4552;0.666;0.8178;0.8849;0.9005
0.47;0.6616;0.8302;0.8853;0.9024
0.501;0.6701;0.8148;0.8797;0.9133
0.474;0.6385;0.8265;0.8806;0.9094
0.4964;0.655;0.8297;0.8779;0.9128
0.466;0.6636;0.8107;0.8807;0.9065
0.4692;0.6419;0.8324;0.8739;0.9128
0.499;0.6656;0.8214;0.8846;0.9077
0.464;0.6575;0.8086;0.8765;0.9121
0.4964;0.6555;0.8129;0.8702;0.9123
0.499;0.6665;0.8126;0.8878;0.9142
