2 Cat.;3 Cat.;6 Cat.;9 Cat.;12 Cat.
0.619391025641026;0.669222673282213;0.696528283563972;0.70554926387316;0.624475370002209
0.635332252836305;0.787975162804786;0.70856102003643;0.751496667796227;0.627927336397461
0.507186858316222;0.693533558075391;0.696307094266278;0.657142857142857;0.6923753021314
0.560527367159409;0.596110695587135;0.695530386067471;0.692342752962625;0.647654701607575
0.661354581673307;0.714113752633163;0.656610252636743;0.604475081930162;0.690402476780186
0.831932773109244;0.707241910631741;0.623877699587479;0.669402644778842;0.736263736263736
0.578414839797639;0.71001221001221;0.692723697148476;0.71395881006865;0.712038985491195
0.566160520607375;0.738943488943489;0.709196655761541;0.634118454150469;0.648930334613275
0.65863453815261;0.759108702198133;0.709302325581395;0.650112866817156;0.746974697469747
0.619450317124736;0.698840536063846;0.805091972225606;0.750453720508167;0.791529515031819
0.776422764227642;0.691262735412164;0.743339036910291;0.666167836997813;0.67202361429977
0.82;0.6386630532972;0.677539377402952;0.660018132366274;0.658627904415813
0.787865931268562;0.728956482457461;0.732360097323601;0.668040293040293;0.748441430602647
0.62;0.72681742297769;0.649250120948234;0.784580498866213;0.670872188699945
0.720558882235529;0.607310074006948;0.638467100506146;0.694120312677014;0.641817774792926
0.59016393442623;0.696325539022168;0.73193615206531;0.715585893060296;0.692442882249561
0.767736486486487;0.645990457134062;0.721785411878553;0.614730878186969;0.726447094868148
0.806368330464716;0.563998754282155;0.781923915677247;0.738249687037669;0.711271515824542
0.653061224489796;0.719538797133063;0.659863945578231;0.683293745051465;0.744557974233674
0.780526735833998;0.714885954381753;0.791308617726492;0.683365373741943;0.726207425254627
0.559823929571829;0.768017321373337;0.734074700834038;0.750170338405633;0.693016116653876
0.760095961615354;0.736801362440006;0.734588008203643;0.72927241962775;0.748055646839741
0.814662273476112;0.729404690318701;0.71195391262602;0.747764274249025;0.767054908485857
0.613506916192026;0.677320221266134;0.757575757575758;0.716199341582472;0.73474801061008
0.705882352941176;0.696693964209888;0.769473428779423;0.706281066425666;0.734806629834254
0.705758722152165;0.650774369875494;0.610421232042854;0.659052165018752;0.603786044464011
