2 Raters;4 Raters;6 Raters;8 Raters;10 Raters;12 Raters;14 Raters;16 Raters
0.5212;0.6804;0.71224;0.725885714285714;0.733466666666667;0.738290909090909;0.741630769230769;0.74408
0.5212;0.6804;0.71224;0.725885714285714;0.733466666666667;0.738290909090909;0.741630769230769;0.74408
