2 Raters;4 Raters;6 Raters;8 Raters;10 Raters;12 Raters;14 Raters;16 Raters
28822.0551378446;115143.92991239;258965.804837364;460287.679799875;719109.554777389;1035431.4297624;1409253.3047517;1840575.17974367
28822.0551378446;115143.92991239;258965.804837364;460287.679799875;719109.554777389;1035431.4297624;1409253.3047517;1840575.17974367
