2 Raters;4 Raters;6 Raters;8 Raters;10 Raters
20594;65636.9066666667;113356.962;187476.051071429;309197.797333333
23421.44;57907.24;122548.992;226495.854285714;319543.758
20592;56401.3866666667;109866.664666667;191649.451785714;310520
22865.28;55771.875;126254.592;200737.841071429;281308.799777778
20095.04;59621.3333333333;113862.207333333;191876.914285714;283005.155555556
21500.16;62789.2716666667;119101.44;207156.366071429;349340.579555556
25717.95;58697.5316666667;121164.898;198862.604642857;301226.916666667
21334.25;57593.1383333333;119791.941333333;187184.857142857;305366.656
21334.25;55058.3783333333;120246.158;197121.044642857;278416.215111111
20480.33;64171.3916666667;135320.832;199279.142857143;315750.577777778
21008.93;59293.1183333333;126733.211333333;221100.891785714;299060.203777778
20147.25;59328.6083333333;110988.914;200642.680357143;336250.494222222
24987.13;56177.6483333333;109027.491333333;210177.285714286;327903.537777778
20213.84;61193.7083333333;122467.072;191625.299642857;277790.883555556
20590;57134.0883333333;136003.375333333;186506.459642857;338985.572222222
20213.12;62395.7333333333;108285.606;187476.051071429;323176.206222222
21520.64;61274.7083333333;122467.072;200230.948571429;305490.794666667
21500.16;67421.3333333333;152556.288;194522.2225;291572.872222222
20000;60283.4933333333;111826.746;200772.098928571;294668.401777778
20053.19;54218.7083333333;109020.940666667;201879.6875;294257.366888889
23421.44;70967.6216666667;119538.282;220441.562857143;287613.061111111
25679.51;56879.3333333333;124850.766;223872.871785714;292662.947555556
26414.21;61234.2083333333;117840.863333333;196168.885357143;294037.803333333
20480.33;56867.3333333333;152455.936;186914.955357143;329114.583333333
23398.4;61959.4783333333;112587.84;228681.070357143;286869.574444444
22615.13;59364.0983333333;115762.426;184493.754285714;341490.844444444
20596;53722.6666666667;108504;217903.76;304731.512666667
22376;55992.2666666667;108003.502;225175.222857143;318810.595555556
20053.01;58129.2083333333;116773.333333333;183614.348214286;301976.711777778
20147.75;60224.6933333333;127567.573333333;211247.817142857;283001.6
25679.51;56620.2416666667;116552.362;241588.468571429;292418.900666667
24641.28;62829.2883333333;127202.506666667;184940.401785714;278324.023333333
24308.39;58422.2933333333;115456.784;192974.6875;335557.913555556
22632.77;53898.2933333333;109537.914;203386.297142857;333474.756666667
20214.56;55598.9333333333;108031.614;241215.097142857;329505.313777778
20377.6;58400.6933333333;113627.733333333;210914.945357143;286945.729555556
20592;55070.1383333333;128755.452666667;188229.714285714;328656.25
22623.95;57853.2933333333;109541.442;186072.7175;282983.111111111
22615.13;60301.1333333333;113625.6;231784.2275;367263.327777778
24028.96;61966.8416666667;114822.464;204315.428571429;311198.520666667
24322.97;59568;118925.824;183830.556785714;302471.219777778
23409.92;57089.2416666667;108786.15;197595.98;308899.006222222
