1 Cat.;2 Cat.;3 Cat.;4 Cat.;5 Cat.;6 Cat.;7 Cat.;8 Cat.;9 Cat.;10 Cat.
0.796068853221679;0.765588235294118;0.783205098313515;0.797746347709679;0.780009356725146;0.77024758805068;0.794635746076364;0.776431744925516;0.784443926323152;0.778796373779637
0.748058504364237;0.756978516978517;0.780512106443877;0.767040804396118;0.771756392375639;0.780129412220543;0.776413920868069;0.771140756241463;0.778490575821213;0.776397996038681
0.751337462720807;0.756869646837968;0.786435666435666;0.770440207568072;0.76037908496732;0.780409749205228;0.774398825021697;0.773586108937009;0.781430372256953;0.781226610742165
0.793182354328851;0.779834254143646;0.76833916219787;0.776407659624003;0.773029878618114;0.778405359355638;0.767861516565717;0.776531155793602;0.776075926358703;0.773797972736805
0.793799953799954;0.784569497844577;0.771083682657972;0.80082013375572;0.770535290006988;0.775545211218434;0.768341628508859;0.782638465778861;0.775597728863654;0.781095852213315
0.783434059498712;0.769309056956116;0.789644465145164;0.765887611749681;0.794154778554779;0.791114461324365;0.780817058589079;0.774636134964004;0.784700291831306;0.777994428969359
0.776750700280112;0.780086519349936;0.78218942765675;0.775675738543847;0.787021415270019;0.769681656621851;0.780741328571901;0.778495744311273;0.771553931477738;0.791029921993247
0.771707091707092;0.775389235389235;0.785444418658621;0.78027918929969;0.789401493930906;0.77496325520229;0.787275692225772;0.793724161889873;0.774058612037971;0.775148044692737
0.789388038942976;0.756869646837968;0.774608252202133;0.769510815695878;0.781562962962963;0.777529658060014;0.769284599807456;0.774846978812451;0.780186101659965;0.769983966538864
0.768024948024948;0.740903285730872;0.781201060676961;0.778804734417818;0.76393459472086;0.773203845855625;0.772119156858834;0.783751630576572;0.779945397414104;0.775283700337877
0.755579146025006;0.773701748210724;0.7414194353455;0.784220756681708;0.778394215068813;0.777630372270148;0.787701368671151;0.785502368704043;0.768270955768636;0.776476123922665
0.76476458186929;0.791268560738922;0.78766769133759;0.779767792871241;0.767147708769481;0.78059955674793;0.783689140436236;0.77190000584078;0.775295517446522;0.783379487179487
