2 Cat.;3 Cat.;6 Cat.;9 Cat.;12 Cat.
0.897023993409536;0.805808103098243;0.863760217983651;0.884932557693537;0.879771565975353
0.899909918927034;0.831822853405587;0.72381140264352;0.841134058413785;0.952592592592593
0.919191919191919;0.849284099472494;0.864360800271278;0.929065437134244;0.843268961656871
0.896254798215582;0.866943866943867;0.900469216550547;0.898089171974522;0.885909868796349
0.879227053140097;0.812590510264929;0.865038126729199;0.889434889434889;0.906240843832405
0.84;0.85780305723427;0.92109934906963;0.855899129390573;0.929324459626597
0.819548872180451;0.851742031134173;0.881313464328102;0.913532209252054;0.882828519538344
0.879951980792317;0.897400820793434;0.860374197151634;0.933444259567388;0.893035417161873
0.959935897435897;0.839414755999643;0.861390255734978;0.884541372674792;0.878286270691334
0.919191919191919;0.896435660654181;0.799826516314139;0.829507398161115;0.913739987677141
0.938618925831202;0.844653490981272;0.841475716962098;0.793061472915399;0.886078833447255
0.85759332723019;0.839241218551563;0.844698574050544;0.809727672731597;0.848634802351982
0.869791666666667;0.845054661272273;0.878681674192896;0.808233188442853;0.902242316857091
0.839935974389756;0.808597176808358;0.883540372670808;0.888448190381755;0.823196605374823
0.915110356536502;0.811917585705737;0.902268760907504;0.908598289482275;0.904534606205251
0.917321207110376;0.838069791919682;0.822416501605082;0.868395077975916;0.825083085534371
0.919484702093398;0.861555767067578;0.918594396580965;0.756824123046994;0.901185770750988
0.879566439181052;0.854585113150959;0.841928472633867;0.927628007960919;0.893817838603115
0.959415584415584;0.916673610532456;0.818539240889158;0.948427024239299;0.81317141522653
0.88936829295276;0.908659115820241;0.904846054509618;0.87708947885939;0.909044397703371
0.899749373433584;0.877332866029966;0.934832192896709;0.877300613496933;0.847944324229487
0.96;0.894856742311399;0.859145010211987;0.925266239023479;0.929746501961243
0.814643188137164;0.896166825300683;0.899258832841621;0.828155981493721;0.869374183588647
0.979981983785407;0.967070058450646;0.920223374551256;0.889577326544384;0.848802046987672
0.899183385421917;0.948315961753812;0.905437352245863;0.802894979981521;0.916839916839917
0.879566439181052;0.861123166391806;0.892919287913265;0.802943531005604;0.884553220965135
0.92;0.914624775890037;0.868861058291259;0.87254652052001;0.89634918806864
0.879227053140097;0.928244685622029;0.891230455472468;0.877713237542036;0.882012860598195
0.896254798215582;0.77722969209961;0.89559251249161;0.850848300292089;0.894681411269089
0.899507587177168;0.933065595716198;0.84984984984985;0.883238194084069;0.926533610873026
0.838383838383838;0.800453514739229;0.839657936932122;0.902409271119244;0.880582756149988
0.919484702093398;0.771316563214636;0.878926481469026;0.91358024691358;0.869397447313743
0.8999899989999;0.874473235900655;0.843114882692719;0.836323575700346;0.907030796048809
0.915931063472047;0.89370183364337;0.812859243416656;0.847124020638257;0.856750626716008
0.917898193760263;0.951219512195122;0.873993699684984;0.874545226445866;0.838848920863309
0.899507587177168;0.846035411855273;0.90318788465528;0.913729356667488;0.850583299810356
0.899909918927034;0.866097581387564;0.931628606591002;0.898477157360406;0.83826247689464
0.97999799979998;0.885274112923052;0.906298105883141;0.844896498240172;0.907138711549623
0.84;0.891921102404755;0.917965545529122;0.857499109369433;0.843241287833112
0.919871794871795;0.898416998222297;0.945559714188499;0.858974358974359;0.895196506550218
0.879227053140097;0.897549731068044;0.893262174783189;0.894249834765367;0.893503727369542
0.83974358974359;0.846153846153846;0.878926481469026;0.87408713170486;0.896169820027688
0.979836677084383;0.928360347452315;0.853352886281829;0.92398327632079;0.86171132238548
0.898775179674056;0.832943534914801;0.93109151047409;0.89936473992075;0.940518677135379
0.939704552306301;0.874236435501258;0.860041987403779;0.81271070046198;0.90818844322029
0.89769820971867;0.795866292421536;0.85038084874864;0.845639310522254;0.872663078080685
0.819113656918903;0.84772861856019;0.924199355694523;0.937492186523315;0.832885705759475
0.839935974389756;0.863399641424059;0.892754206045982;0.897894065092534;0.895652173913043
0.915110356536502;0.94716914678172;0.888927455744533;0.872733057588292;0.905021963670901
0.93984962406015;0.865104122755248;0.895370128171593;0.888984827926483;0.882917691136869
0.85998599859986;0.947884999565708;0.880707800384386;0.948819653253151;0.833164511708276
0.85759332723019;0.86715376951179;0.855898342830943;0.879713718650388;0.861359829010456
0.959855479727017;0.91452260876998;0.843159620731447;0.893162393162393;0.838421143747475
0.92;0.887378328372617;0.838796346050511;0.865344595421716;0.842204284760575
0.88;0.910402293701281;0.853626081170991;0.913328793412988;0.896700143472023
0.83974358974359;0.834669752831281;0.838655462184874;0.912357581069238;0.826207855404936
0.89769820971867;0.878016903371962;0.866122230403642;0.880131854959544;0.881810660678407
0.879227053140097;0.91406719945003;0.89009479324083;0.852616064848931;0.880196477776447
0.939945951356221;0.856540841029319;0.837695272874822;0.827830043657382;0.869822485207101
0.879566439181052;0.899168137131333;0.866001637757761;0.874945288563747;0.836810817111551
0.759132878362104;0.866175978588157;0.853626081170991;0.926900584795322;0.90638895389656
0.759615384615385;0.882756888032828;0.824169878947725;0.855491329479769;0.883463465796527
0.898280948021564;0.849468435412551;0.860296172115116;0.866985900505454;0.904059483120465
0.919967987194878;0.878567091681846;0.892595824662684;0.800324472731811;0.87224899831601
0.939945951356221;0.877160656313065;0.87475647091567;0.923944733172772;0.918186068256195
0.939704552306301;0.908391352143642;0.972559511559306;0.888991674375578;0.895043731778426
0.897023993409536;0.830119765565277;0.922755069198584;0.87865550297294;0.86866455733986
0.979981983785407;0.908349372193199;0.877609301693072;0.850736986130978;0.907876554583141
0.797077922077922;0.853372434017596;0.940445172336782;0.812780828756865;0.930471058578133
0.879807692307692;0.799045465963326;0.960143483459546;0.940098238888223;0.868239803557525
0.879807692307692;0.915016571768505;0.866210792329419;0.909349909349909;0.964823825995193
0.979949874686717;0.865104122755248;0.842136420443334;0.902116725804478;0.869922544788033
0.8999899989999;0.877867922882317;0.914833215046132;0.885568976478068;0.861567745284651
0.96;0.877483153933666;0.905869696765952;0.79699068545498;0.869652802464747
0.877600979192166;0.846899719316152;0.861486252510562;0.905414991723812;0.892984542211653
0.8999899989999;0.840326443715071;0.905065437038042;0.914493373236426;0.872234159939602
0.899507587177168;0.866298988886104;0.865969709154269;0.896151100149283;0.903474903474904
0.878787878787879;0.725651577503429;0.88031914893617;0.95049504950495;0.904818560380726
0.778203447928218;0.911418194702808;0.861380648738564;0.910227637063161;0.872854418308964
0.81998199819982;0.943550663279706;0.887955182072829;0.857226296320332;0.91763252338648
0.939704552306301;0.895068205666317;0.973027646662171;0.889813907933399;0.89276778267604
0.918831168831169;0.904852521408183;0.931833674164962;0.934002111932418;0.941355852685902
0.979949874686717;0.899724241664578;0.869024230517354;0.863158549480625;0.869016432483925
0.813258636788049;0.919555948837583;0.873914261697955;0.843699120807555;0.85036832412523
0.93951003125315;0.901283316880553;0.885073983623043;0.846625766871166;0.861199467931294
0.819113656918903;0.844465566404562;0.88937288252783;0.876566068012097;0.83475951608144
0.959935897435897;0.834491890102615;0.848599545798637;0.82522938643031;0.909276479927421
0.939704552306301;0.983287373610763;0.909390977930231;0.833525419387886;0.939540507859734
0.798711755233494;0.856063332133861;0.90578734858681;0.856184084372004;0.896539832164617
0.88;0.866209549293419;0.868108678448958;0.864582050966392;0.873206155264826
0.979755035934811;0.812750021278407;0.91604869175878;0.853934635749498;0.833709466682504
0.83974358974359;0.882864792503347;0.85170205594877;0.884385638127047;0.860440774553701
0.939265107804434;0.897251477010018;0.82441923284711;0.890150128158184;0.907626580451475
0.919967987194878;0.894356897614227;0.818004549886253;0.890444309190505;0.869637354823418
0.85759332723019;0.894486942759166;0.870930732826617;0.92299794661191;0.828188534448199
0.898775179674056;0.843437418456989;0.842101485681476;0.93595491225823;0.896145857373644
0.859873886497848;0.930771893388716;0.845370787964693;0.799410769134332;0.930535455861071
0.919871794871795;0.871258448664306;0.91713851677945;0.790053798714079;0.919466175793834
0.879951980792317;0.897295446764806;0.806536308989152;0.903579607086899;0.844367293188076
0.818530093759452;0.809490820921372;0.902581587920117;0.869575527626275;0.83475951608144
0.979981983785407;0.770058306643672;0.860763018657756;0.915202907328892;0.883963796704572
0.852180339985218;0.852168199737188;0.877133105802048;0.913264357846478;0.896599264705882
0.875981810665564;0.91452260876998;0.89766081871345;0.921935987509758;0.890123306067635
0.93999399939994;0.861255636489768;0.849035888286557;0.832517392424633;0.904294772101926
0.93999399939994;0.896791949772082;0.852438124622711;0.877074370006146;0.845532319391635
0.8999899989999;0.91493705341953;0.931096258526838;0.911195686647637;0.887088579009767
0.899749373433584;0.816237888406281;0.868256373097951;0.935241549022147;0.782844733984799
0.938968568812939;0.87929993964997;0.808337326305702;0.900081184037969;0.915038232795242
0.875981810665564;0.897216274089936;0.91367527516006;0.855028692237995;0.904835543924344
0.918831168831169;0.913696383878484;0.83996799359872;0.853246912070441;0.920127795527157
0.819548872180451;0.909706546275395;0.886933785598191;0.79822182987578;0.928199605097828
0.918400652794778;0.834450790497476;0.894930391384292;0.888003982080637;0.871607820250948
0.73997399739974;0.912311469659768;0.869697408426234;0.845679012345679;0.939885782987677
0.879807692307692;0.861699369003371;0.868749179682373;0.832571318178891;0.882339098717496
0.84;0.898244721444925;0.821281275776739;0.823432967587338;0.862298468070457
0.918400652794778;0.929719757533163;0.829564077351688;0.837753510140406;0.897136979255958
0.93999399939994;0.910849603280735;0.934032587901577;0.900590245417832;0.921033335213492
0.83974358974359;0.965105120823519;0.89148128052089;0.89088925259138;0.854571896018906
0.938618925831202;0.880178021225608;0.921486521852918;0.912516403174405;0.883626207378098
0.859873886497848;0.882343054038155;0.907001461405607;0.87198361390258;0.918224299065421
0.959983993597439;0.899657161970064;0.908310956840658;0.880081544549706;0.905871278973997
0.879566439181052;0.820686282500611;0.877074370006146;0.828662342430547;0.89603188355571
0.879951980792317;0.930045470444211;0.870600414078675;0.854448420158894;0.913516184828268
0.8999899989999;0.859808989748532;0.920812986670186;0.842098870399611;0.854227405247813
0.959415584415584;0.879174937429878;0.862002345960119;0.93730407523511;0.89674162459844
0.898775179674056;0.932756157014373;0.836701367626046;0.801476518394441;0.909183789306391
0.879951980792317;0.935227916767873;0.902540898016011;0.850485920757538;0.941458845568435
0.85998599859986;0.845081332300542;0.89370183364337;0.889196675900277;0.83706210440559
1;0.949660206393154;0.931422301467563;0.889353331694123;0.832003359932801
0.899183385421917;0.933338888425964;0.833162217659138;0.923116350589441;0.880909848755508
0.838383838383838;0.927869443693084;0.889958734525447;0.939357186173438;0.896408839779006
0.899183385421917;0.930271071210668;0.8179526676936;0.913419913419913;0.927365171599782
0.819837854068662;0.895315362470557;0.911712772218952;0.874497991967872;0.898580121703854
0.837662337662338;0.907859577996867;0.930303875104544;0.86728599867286;0.895000874992708
0.837662337662338;0.900158083035194;0.888858016115588;0.79602855600216;0.91901428819344
0.95959595959596;0.843219231774236;0.875156054931336;0.850541786025657;0.81981981981982
0.919871794871795;0.898019886122206;0.948875255623722;0.891533594456162;0.849240403571843
0.878246753246753;0.948836019442313;0.868265050717956;0.861102342319591;0.894372395986151
0.859873886497848;0.897759222970094;0.909473003556418;0.888059701492537;0.836190253320073
0.879807692307692;0.873680411440946;0.878386595500304;0.865820931934618;0.93094717458856
0.919484702093398;0.812398737955146;0.877883310719132;0.916825095057034;0.885825198378718
0.85759332723019;0.931253759560024;0.866175978588157;0.91054884671906;0.872078148621933
0.959983993597439;0.82845870143237;0.84842221303569;0.874229656646963;0.843937575030012
0.939265107804434;0.834615066567436;0.851931619329654;0.926153846153846;0.869358669833729
0.899507587177168;0.916436868053815;0.878057042205813;0.840412472379082;0.872434187637713
0.77997799779978;0.98181322178776;0.868995633187773;0.840978593272171;0.829838954725008
0.939945951356221;0.883304159373177;0.865192774332704;0.925985320421884;0.855334538878843
0.93984962406015;0.929478138222849;0.903594546205757;0.937799340673011;0.919065787952364
0.8999899989999;0.915203934537437;0.851501856226797;0.89690057349056;0.908430149373319
0.898775179674056;0.902967574997978;0.86884385861368;0.909049567985448;0.832815858609983
0.879951980792317;0.840862876845549;0.777468706536857;0.908418918034932;0.892215568862275
0.819548872180451;0.917580153300915;0.902506963788301;0.926949534303281;0.916157623667505
0.877600979192166;0.842973043705836;0.875527280271074;0.820445295666746;0.842299993934615
0.919191919191919;0.891774891774892;0.913106444605358;0.844971255086881;0.833590871270653
0.879951980792317;0.846140695785965;0.886120996441281;0.950659923522881;0.9083042008138
0.859873886497848;0.835661462612983;0.862401100791194;0.921259842519685;0.816324187808518
0.899507587177168;0.835024333910748;0.880366874916921;0.853987954006206;0.827039492649178
0.93984962406015;0.835268923482415;0.892205079835613;0.875645091089971;0.953213638224457
0.879951980792317;0.913141665942847;0.849449120646;0.81113069755729;0.860082784352591
0.96;0.916742985596536;0.880936631829607;0.887738555569415;0.88982065250658
0.918831168831169;0.829627736604481;0.89300521599572;0.911599419081897;0.891001574421703
0.859649122807018;0.865240461551419;0.929118230791041;0.899717956753369;0.850994326322425
0.859310622048035;0.932756157014373;0.873622130169206;0.824418385903305;0.893510027805715
0.93999399939994;0.833679833679834;0.881508788098216;0.906130830155471;0.881887438729109
0.879227053140097;0.885123492245836;0.823597258972793;0.865878193013473;0.87926350739511
0.899183385421917;0.866788776954458;0.902649328975732;0.959415584415584;0.888529706833129
0.939265107804434;0.898545823469733;0.905736601131161;0.935525467440361;0.868821179416851
0.979901517435434;0.88277652181194;0.852016278209397;0.867970953609794;0.916067146282974
0.858856739590685;0.915490577199358;0.874125874125874;0.853863484138099;0.927680347134334
0.979981983785407;0.833624490475002;0.920228677790334;0.839138773742498;0.868342309994016
0.879566439181052;0.847612597358618;0.911576155036475;0.829122421579397;0.898022774913603
0.899183385421917;0.913696383878484;0.932755026561764;0.848866498740554;0.84779299847793
0.859873886497848;0.823959158524778;0.817196578964549;0.916592195412571;0.857769349294773
0.919871794871795;0.926666055550463;0.890919007362967;0.950470529965329;0.843080451445471
0.88;0.885349275243633;0.888742090257979;0.903973112471492;0.917608286252354
0.939704552306301;0.850709131624782;0.943032115644805;0.889516327031672;0.879843796936017
0.93984962406015;0.877483153933666;0.89567031820553;0.808844144258953;0.864138126238324
0.92;0.9095268252963;0.919673338242185;0.874348181189923;0.881908360888049
0.93999399939994;0.947739743924745;0.897951745754064;0.889502762430939;0.918291117077157
0.919967987194878;0.86455599762973;0.863257213182005;0.847744718644928;0.905145838273654
0.979949874686717;0.911441728657457;0.90711868904664;0.913697447910246;0.873067159012232
0.899749373433584;0.896756431213972;0.852333136444182;0.923901325385249;0.887019834295757
0.898775179674056;0.875985472583931;0.858816885500494;0.87906639255049;0.867820235520308
0.819837854068662;0.896880639340036;0.869075674260278;0.814402375649592;0.863271235686207
0.83974358974359;0.783134539994995;0.87460815047022;0.898095662696644;0.813617566544353
