2 Cat.;3 Cat.;6 Cat.;9 Cat.;12 Cat.
0.5144;0.4325;0.2644;0.2171;0.1678
0.5004;0.4642;0.2372;0.1814;0.1561
0.5048;0.4025;0.2618;0.1538;0.1057
0.518;0.3986;0.2964;0.2143;0.1228
0.5032;0.4121;0.2585;0.1855;0.1461
0.4982;0.4368;0.2392;0.166;0.1508
0.5012;0.3929;0.2397;0.1895;0.1457
0.5;0.4146;0.2837;0.2484;0.1581
0.5008;0.4391;0.2776;0.2203;0.1773
0.505;0.4202;0.2494;0.1772;0.1883
0.5112;0.4197;0.3056;0.1775;0.1216
0.506;0.3767;0.2905;0.1579;0.1403
0.5374;0.4191;0.2578;0.2162;0.1813
0.5002;0.3721;0.2261;0.1926;0.1504
0.5286;0.4151;0.2836;0.2336;0.1616
0.5162;0.3809;0.2668;0.2393;0.1415
0.503;0.4217;0.2627;0.1763;0.1898
0.5018;0.4498;0.2394;0.1706;0.1519
0.5072;0.3998;0.3381;0.2243;0.143
0.548;0.4524;0.2637;0.186;0.1202
0.5012;0.4292;0.2327;0.1843;0.1444
0.4998;0.4281;0.2894;0.1968;0.1458
0.5144;0.4215;0.305;0.2426;0.1573
0.5004;0.3925;0.2477;0.1844;0.139
0.504;0.4192;0.2594;0.1868;0.1581
0.5016;0.4239;0.2528;0.186;0.1332
0.4998;0.4143;0.2368;0.2142;0.1313
0.5032;0.4424;0.2639;0.1818;0.152
0.5176;0.3712;0.3294;0.1945;0.1451
0.5024;0.4022;0.2672;0.2287;0.1827
0.5042;0.4472;0.2503;0.1797;0.1619
0.5032;0.3854;0.2558;0.1895;0.157
0.5;0.4405;0.298;0.2048;0.1391
0.5234;0.4352;0.2508;0.2145;0.1621
0.5126;0.3848;0.2846;0.2016;0.1308
0.5024;0.4153;0.2767;0.1883;0.1295
0.5;0.4025;0.2683;0.2112;0.1342
0.5;0.3892;0.2526;0.1608;0.1381
0.5;0.4448;0.2682;0.1572;0.1695
0.5006;0.4092;0.2651;0.2194;0.1407
0.503;0.4142;0.2502;0.2427;0.1539
0.5006;0.4144;0.2563;0.2045;0.1329
0.504;0.4413;0.2493;0.2103;0.1316
0.506;0.3996;0.2742;0.2043;0.1591
0.5024;0.4428;0.2853;0.197;0.1278
0.5108;0.4108;0.2645;0.2198;0.1352
0.5024;0.4089;0.2083;0.1999;0.1615
0.4994;0.414;0.2539;0.2149;0.1368
0.5286;0.4321;0.2792;0.2137;0.1568
0.5012;0.4066;0.2353;0.1889;0.1454
0.4996;0.4243;0.2442;0.2181;0.1597
0.5084;0.3976;0.2364;0.1683;0.1332
0.5016;0.4149;0.2983;0.1568;0.1328
0.5;0.3781;0.2548;0.1816;0.1754
0.4998;0.4415;0.2474;0.192;0.1283
0.5006;0.3948;0.2557;0.2007;0.1348
0.5112;0.4255;0.252;0.1646;0.1534
0.5024;0.418;0.2711;0.1847;0.1646
0.5;0.4422;0.2594;0.1862;0.1544
